Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.4,12.8,92,CALM,0 0,0 0,1021.7,0.0,2025-04-28
11:00 pm,13.1,13.6,90,CALM,0 0,0 0,1021.7,0.0,2025-04-28
10:30 pm,13.6,13.8,88,SSE,2 1,6 3,1021.7,0.0,2025-04-28
10:00 pm,14.0,14.6,87,CALM,0 0,0 0,1021.6,0.0,2025-04-28
9:30 pm,15.2,14.6,82,SE,7 4,11 6,1021.4,0.0,2025-04-28
9:10 pm,15.1,14.6,83,SSE,6 3,9 5,1021.3,0.0,2025-04-28
9:00 pm,15.1,14.6,82,SSE,6 3,13 7,1021.3,0.0,2025-04-28
8:35 pm,15.6,15.2,82,SSE,6 3,9 5,1021.2,0.0,2025-04-28
8:30 pm,15.7,15.4,82,SE,6 3,9 5,1021.2,0.0,2025-04-28
8:00 pm,15.6,15.1,82,SE,7 4,11 6,1021.1,0.0,2025-04-28
7:30 pm,16.0,15.7,80,SSE,6 3,7 4,1020.9,0.0,2025-04-28
7:00 pm,16.6,16.1,74,S,6 3,11 6,1020.5,0.0,2025-04-28
6:30 pm,16.9,16.8,79,SSW,6 3,9 5,1020.2,0.0,2025-04-28
6:00 pm,17.2,16.5,78,SW,9 5,13 7,1019.8,0.0,2025-04-28
5:30 pm,17.5,16.5,77,SW,11 6,19 10,1019.5,0.0,2025-04-28
5:00 pm,18.2,16.7,72,WSW,13 7,22 12,1019.3,0.0,2025-04-28
4:30 pm,18.9,17.5,71,WSW,13 7,19 10,1019.2,0.0,2025-04-28
4:00 pm,19.0,17.8,73,WSW,13 7,20 11,1019.2,0.0,2025-04-28
3:30 pm,18.7,17.7,71,WSW,11 6,19 10,1019.2,0.0,2025-04-28
3:00 pm,19.9,18.4,65,WSW,13 7,20 11,1019.1,0.0,2025-04-28
2:30 pm,20.0,18.7,67,WSW,13 7,20 11,1019.0,0.0,2025-04-28
2:00 pm,20.4,19.1,65,WSW,13 7,20 11,1019.2,0.0,2025-04-28
1:30 pm,19.6,17.7,66,SW,15 8,20 11,1019.4,0.0,2025-04-28
1:00 pm,20.6,19.6,63,WSW,11 6,20 11,1019.5,0.0,2025-04-28
12:30 pm,20.2,19.0,63,WNW,11 6,17 9,1019.9,0.0,2025-04-28
12:00 pm,19.4,18.7,62,WNW,7 4,13 7,1020.4,0.0,2025-04-28
11:30 am,19.2,18.0,62,W,9 5,15 8,1020.7,0.0,2025-04-28
11:00 am,19.0,18.6,65,E,6 3,9 5,1021.0,0.0,2025-04-28
10:30 am,18.0,17.2,67,NW,7 4,9 5,1021.4,0.0,2025-04-28
10:00 am,16.6,15.8,69,NNW,6 3,9 5,1021.7,0.0,2025-04-28
9:30 am,16.4,15.5,72,N,7 4,11 6,1021.8,0.0,2025-04-28
9:00 am,15.8,14.9,71,NNW,6 3,9 5,1021.9,0.0,2025-04-28
8:30 am,15.7,14.7,73,N,7 4,11 6,1021.7,0.0,2025-04-28
8:00 am,13.9,12.8,80,NNE,7 4,13 7,1021.4,0.0,2025-04-28
7:30 am,13.5,12.7,84,N,6 3,7 4,1020.9,0.0,2025-04-28
7:00 am,13.0,12.2,87,NNE,6 3,9 5,1020.3,0.0,2025-04-28
6:30 am,12.1,12.3,90,CALM,0 0,4 2,1020.2,0.0,2025-04-28
6:00 am,11.9,12.1,91,CALM,0 0,0 0,1020.1,0.0,2025-04-28
5:30 am,12.2,12.4,90,CALM,0 0,0 0,1019.7,0.0,2025-04-28
5:00 am,12.6,12.9,90,CALM,0 0,0 0,1019.8,0.0,2025-04-28
4:30 am,12.6,12.5,89,NE,2 1,6 3,1019.6,0.0,2025-04-28
4:00 am,11.7,11.9,92,CALM,0 0,4 2,1019.5,0.0,2025-04-28
3:30 am,11.7,11.9,93,CALM,0 0,0 0,1019.4,0.0,2025-04-28
3:00 am,12.0,12.2,90,CALM,0 0,4 2,1019.2,0.0,2025-04-28
2:30 am,12.4,12.0,91,ENE,4 2,7 4,1019.1,0.0,2025-04-28
2:00 am,12.0,12.2,92,CALM,0 0,0 0,1019.3,0.0,2025-04-28
1:30 am,12.0,12.2,90,CALM,0 0,0 0,1019.3,0.0,2025-04-28
1:00 am,12.5,12.4,90,ESE,2 1,7 4,1019.0,0.0,2025-04-28
12:30 am,12.5,12.7,87,CALM,0 0,0 0,1019.6,0.0,2025-04-28
12:00 am,13.3,13.6,85,CALM,0 0,6 3,1019.6,0.0,2025-04-28
