Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,19.4,17.3,44,ENE,7 4,13 7,1018.6,0.0,2024-07-13
3:30 pm,19.4,17.2,42,NE,7 4,15 8,1018.6,0.0,2024-07-13
3:00 pm,19.2,16.9,46,NE,9 5,15 8,1018.7,0.0,2024-07-13
2:30 pm,19.5,17.7,47,NE,7 4,15 8,1018.7,0.0,2024-07-13
2:00 pm,18.3,16.9,49,NE,4 2,11 6,1018.8,0.0,2024-07-13
1:30 pm,19.2,16.5,46,NE,11 6,19 10,1018.9,0.0,2024-07-13
1:00 pm,18.5,15.8,48,NE,11 6,19 10,1019.3,0.0,2024-07-13
12:30 pm,19.0,16.6,51,NNE,11 6,20 11,1019.8,0.0,2024-07-13
12:00 pm,18.1,15.8,55,NE,11 6,20 11,1020.5,0.0,2024-07-13
11:30 am,17.7,14.6,56,NNE,15 8,22 12,1021.1,0.0,2024-07-13
11:00 am,17.3,14.6,58,NE,13 7,19 10,1021.7,0.0,2024-07-13
10:30 am,16.6,14.2,60,ENE,11 6,22 12,1022.0,0.0,2024-07-13
10:00 am,15.9,14.1,65,ENE,9 5,15 8,1022.3,0.0,2024-07-13
9:30 am,15.3,13.8,67,ENE,7 4,15 8,1022.3,0.0,2024-07-13
9:00 am,13.8,12.6,76,ENE,6 3,13 7,1022.3,0.0,2024-07-13
8:30 am,12.9,11.8,82,ENE,6 3,11 6,1022.3,0.0,2024-07-13
8:00 am,11.1,11.1,92,CALM,0 0,0 0,1022.1,0.0,2024-07-13
7:30 am,10.3,10.1,92,CALM,0 0,0 0,1022.1,0.0,2024-07-13
7:00 am,10.3,10.1,92,CALM,0 0,0 0,1022.2,0.0,2024-07-13
6:30 am,10.5,10.4,92,CALM,0 0,0 0,1022.0,0.0,2024-07-13
6:00 am,10.2,10.0,92,CALM,0 0,0 0,1021.7,0.0,2024-07-13
5:30 am,10.2,10.0,93,CALM,0 0,0 0,1021.5,0.0,2024-07-13
5:00 am,10.2,10.0,93,CALM,0 0,0 0,1021.5,0.0,2024-07-13
4:30 am,10.4,10.3,93,CALM,0 0,0 0,1021.4,0.0,2024-07-13
4:00 am,10.5,10.0,93,ENE,2 1,6 3,1021.7,0.0,2024-07-13
3:30 am,10.1,9.9,94,CALM,0 0,0 0,1021.7,0.0,2024-07-13
3:00 am,10.3,10.1,92,CALM,0 0,0 0,1021.9,0.0,2024-07-13
2:30 am,10.9,10.8,90,CALM,0 0,0 0,1022.3,0.0,2024-07-13
2:00 am,11.3,11.2,88,CALM,0 0,0 0,1022.0,0.0,2024-07-13
1:30 am,11.7,11.6,86,CALM,0 0,6 3,1021.8,0.0,2024-07-13
1:00 am,11.8,11.3,86,ENE,2 1,9 5,1022.1,0.0,2024-07-13
12:30 am,12.0,11.9,85,CALM,0 0,0 0,1022.2,0.0,2024-07-13
12:00 am,12.1,12.1,85,CALM,0 0,7 4,1022.6,0.0,2024-07-13
