Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,11.9,12.2,93,CALM,0 0,0 0,1019.1,0.0,2024-07-13
5:00 pm,11.9,11.0,93,WSW,6 3,9 5,1019.1,0.0,2024-07-13
4:30 pm,12.5,10.2,88,W,13 7,20 11,1019.0,0.0,2024-07-13
4:00 pm,12.9,10.8,88,W,13 7,19 10,1019.1,0.0,2024-07-13
3:30 pm,13.9,12.3,78,WNW,9 5,17 9,1018.9,0.0,2024-07-13
3:00 pm,13.9,11.5,78,WNW,13 7,19 10,1018.9,0.0,2024-07-13
2:30 pm,14.9,12.4,77,WNW,15 8,20 11,1018.7,0.0,2024-07-13
2:00 pm,14.1,11.8,78,WNW,13 7,20 11,1018.7,0.0,2024-07-13
1:30 pm,15.2,12.7,70,WNW,13 7,19 10,1019.0,0.0,2024-07-13
1:00 pm,14.9,12.7,69,WNW,11 6,17 9,1019.4,0.0,2024-07-13
12:30 pm,13.6,11.3,82,WNW,13 7,17 9,1019.7,0.0,2024-07-13
12:10 pm,13.7,11.7,86,WNW,13 7,19 10,1020.0,0.0,2024-07-13
12:00 pm,13.3,11.0,83,NW,13 7,20 11,1020.2,0.0,2024-07-13
11:30 am,13.7,13.4,86,NNW,4 2,9 5,1020.6,0.0,2024-07-13
11:00 am,12.5,11.5,91,N,7 4,9 5,1021.0,0.0,2024-07-13
10:30 am,11.8,11.0,95,N,6 3,9 5,1021.2,0.0,2024-07-13
10:00 am,11.1,9.7,99,NNE,9 5,15 8,1021.1,0.0,2024-07-13
9:44 am,11.0,9.6,100,N,9 5,11 6,1021.2,0.0,2024-07-13
9:30 am,10.8,9.7,100,N,7 4,13 7,1021.2,0.0,2024-07-13
9:00 am,10.5,9.0,100,N,9 5,15 8,1020.9,0.8,2024-07-13
8:30 am,10.3,9.1,100,N,7 4,11 6,1020.6,0.8,2024-07-13
8:00 am,10.2,9.2,100,N,6 3,9 5,1020.4,0.8,2024-07-13
7:30 am,9.9,8.6,100,NNE,7 4,11 6,1019.9,0.8,2024-07-13
7:00 am,9.6,8.2,100,NNE,7 4,11 6,1019.9,0.8,2024-07-13
6:46 am,9.6,8.2,99,NNE,7 4,9 5,1019.8,0.8,2024-07-13
6:30 am,9.7,8.3,99,NE,7 4,9 5,1019.6,0.8,2024-07-13
6:00 am,10.0,8.7,99,NE,7 4,11 6,1019.3,0.8,2024-07-13
5:45 am,9.7,8.5,99,NNE,6 3,9 5,1019.2,0.8,2024-07-13
5:30 am,9.8,8.4,99,NNE,7 4,9 5,1019.1,0.8,2024-07-13
5:00 am,10.2,9.5,99,NE,4 2,7 4,1019.0,0.8,2024-07-13
4:30 am,9.9,8.8,99,N,6 3,7 4,1018.9,0.8,2024-07-13
4:00 am,10.2,9.1,98,N,6 3,7 4,1018.8,0.8,2024-07-13
3:30 am,10.4,10.1,98,N,2 1,7 4,1018.7,0.8,2024-07-13
3:00 am,10.5,10.6,98,CALM,0 0,0 0,1018.9,0.8,2024-07-13
2:30 am,10.8,11.0,99,CALM,0 0,0 0,1018.9,0.8,2024-07-13
2:00 am,10.7,10.9,98,CALM,0 0,0 0,1019.0,0.8,2024-07-13
1:30 am,10.9,11.1,99,CALM,0 0,4 2,1018.8,0.8,2024-07-13
1:12 am,10.5,10.6,98,CALM,0 0,0 0,1018.7,0.8,2024-07-13
1:00 am,10.7,10.9,98,CALM,0 0,0 0,1018.8,0.8,2024-07-13
12:59 am,10.7,10.9,98,CALM,0 0,0 0,1018.8,0.8,2024-07-13
12:30 am,11.0,10.9,98,SE,2 1,7 4,1018.9,0.6,2024-07-13
12:13 am,11.1,10.6,97,S,4 2,7 4,1019.2,0.6,2024-07-13
12:08 am,11.2,10.7,97,S,4 2,7 4,1019.1,0.6,2024-07-13
12:02 am,11.2,10.4,98,SSW,6 3,11 6,1019.2,0.6,2024-07-13
12:00 am,11.2,10.4,98,SW,6 3,11 6,1019.3,0.6,2024-07-13
