Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,15.0,14.0,90,N,11 6,22 12,1012.0,0.0,2024-07-08
11:00 pm,16.0,14.7,74,N,9 5,17 9,1012.2,0.0,2024-07-08
10:30 pm,15.6,14.2,73,NNE,9 5,13 7,1012.2,0.0,2024-07-08
10:00 pm,15.1,15.4,76,CALM,0 0,0 0,1012.4,0.0,2024-07-08
9:30 pm,14.7,15.0,78,CALM,0 0,0 0,1012.8,0.0,2024-07-08
9:00 pm,14.2,14.4,79,CALM,0 0,0 0,1013.0,0.0,2024-07-08
8:30 pm,14.9,15.4,80,CALM,0 0,0 0,1013.3,0.0,2024-07-08
8:00 pm,15.4,16.2,84,CALM,0 0,0 0,1013.4,0.0,2024-07-08
7:30 pm,15.6,16.7,88,CALM,0 0,0 0,1014.0,0.0,2024-07-08
7:00 pm,16.0,17.0,84,CALM,0 0,0 0,1013.9,0.0,2024-07-08
6:30 pm,16.6,17.7,82,CALM,0 0,0 0,1014.0,0.0,2024-07-08
6:00 pm,16.8,17.8,80,CALM,0 0,0 0,1014.1,0.0,2024-07-08
5:30 pm,17.4,18.4,76,CALM,0 0,0 0,1014.1,0.0,2024-07-08
5:00 pm,18.3,18.1,66,NW,4 2,11 6,1014.0,0.0,2024-07-08
4:30 pm,18.7,17.7,58,NW,6 3,11 6,1014.1,0.0,2024-07-08
