Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,13.0,12.4,95,WSW,7 4,15 8,1021.9,1.2,2024-04-11
5:30 am,13.1,12.2,96,W,9 5,17 9,1021.7,1.2,2024-04-11
5:23 am,13.1,12.6,97,WSW,7 4,15 8,1021.7,1.2,2024-04-11
5:00 am,13.2,12.3,96,W,9 5,17 9,1021.5,1.0,2024-04-11
4:45 am,13.4,13.0,93,W,6 3,13 7,1021.4,0.8,2024-04-11
4:30 am,13.4,12.8,93,W,7 4,17 9,1021.3,0.8,2024-04-11
4:14 am,13.4,12.4,93,W,9 5,17 9,1021.3,0.8,2024-04-11
4:00 am,13.4,12.7,92,W,7 4,15 8,1021.1,0.8,2024-04-11
3:53 am,13.5,12.4,90,W,9 5,15 8,1021.2,0.6,2024-04-11
3:30 am,13.6,12.8,89,W,7 4,19 10,1021.2,0.6,2024-04-11
3:00 am,13.6,13.0,92,W,7 4,13 7,1021.2,0.6,2024-04-11
2:51 am,13.5,13.1,93,W,6 3,13 7,1021.3,0.6,2024-04-11
2:30 am,13.5,13.0,91,WSW,6 3,17 9,1021.4,0.4,2024-04-11
2:27 am,13.6,13.1,91,WSW,6 3,17 9,1021.4,0.4,2024-04-11
2:00 am,13.5,13.0,92,W,6 3,9 5,1021.4,0.4,2024-04-11
1:40 am,13.5,12.8,91,W,7 4,11 6,1021.5,0.4,2024-04-11
1:30 am,13.6,13.1,91,W,6 3,11 6,1021.7,0.4,2024-04-11
1:00 am,13.7,12.3,84,SW,9 5,19 10,1021.8,0.0,2024-04-11
12:54 am,14.0,12.3,83,SSW,11 6,20 11,1021.9,0.0,2024-04-11
12:30 am,14.4,13.5,78,WSW,6 3,13 7,1021.6,0.0,2024-04-11
12:00 am,14.6,14.6,79,WSW,2 1,11 6,1021.7,0.0,2024-04-11
