Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,19.9,18.3,68,SW,15 8,26 14,1009.2,0.0,2025-02-13
11:00 pm,20.1,18.9,68,SW,13 7,24 13,1009.3,0.0,2025-02-13
10:30 pm,20.1,18.5,67,WSW,15 8,26 14,1009.6,0.0,2025-02-13
10:00 pm,20.2,18.4,64,SW,15 8,30 16,1009.4,0.0,2025-02-13
9:30 pm,20.2,17.3,61,WSW,19 10,30 16,1009.2,0.0,2025-02-13
9:00 pm,20.3,18.2,65,SW,17 9,26 14,1008.9,0.0,2025-02-13
8:30 pm,20.6,18.2,65,SW,19 10,32 17,1008.9,0.0,2025-02-13
8:00 pm,21.1,18.7,65,WSW,20 11,33 18,1008.2,0.0,2025-02-13
7:30 pm,22.5,19.7,54,SW,19 10,30 16,1007.6,0.0,2025-02-13
7:00 pm,22.5,19.1,57,WSW,24 13,43 23,1007.5,0.0,2025-02-13
