Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,4.5,3.1,95,CALM,0 0,0 0,1032.0,0.0,2023-06-29
11:00 pm,4.6,3.2,92,CALM,0 0,0 0,1032.0,0.0,2023-06-29
10:30 pm,5.1,3.8,92,CALM,0 0,0 0,1032.1,0.0,2023-06-29
10:00 pm,5.8,4.5,90,CALM,0 0,0 0,1032.1,0.0,2023-06-29
9:30 pm,6.1,4.9,89,CALM,0 0,0 0,1032.1,0.0,2023-06-29
9:00 pm,6.5,5.2,86,CALM,0 0,0 0,1032.2,0.0,2023-06-29
8:30 pm,7.3,6.1,83,CALM,0 0,0 0,1032.0,0.0,2023-06-29
8:00 pm,8.5,7.4,79,CALM,0 0,6 3,1031.9,0.0,2023-06-29
7:30 pm,8.8,7.3,77,ENE,2 1,6 3,1031.9,0.0,2023-06-29
7:00 pm,9.2,8.1,76,CALM,0 0,0 0,1031.8,0.0,2023-06-29
6:30 pm,10.3,9.1,67,CALM,0 0,0 0,1031.5,0.0,2023-06-29
6:00 pm,11.8,10.6,61,CALM,0 0,4 2,1031.2,0.0,2023-06-29
5:30 pm,13.4,10.9,56,ENE,7 4,15 8,1031.1,0.0,2023-06-29
5:00 pm,14.3,11.4,52,ENE,9 5,13 7,1031.0,0.0,2023-06-29
4:30 pm,15.1,12.1,48,ENE,9 5,15 8,1030.8,0.0,2023-06-29
