Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,17.2,17.8,88,SSW,6 3,11 6,1016.9,0.0,2024-04-20
5:30 am,17.3,18.1,91,SW,6 3,9 5,1016.5,0.0,2024-04-20
5:00 am,17.4,18.9,90,SW,2 1,7 4,1016.4,0.0,2024-04-20
4:30 am,17.5,19.0,90,SW,2 1,7 4,1016.3,0.0,2024-04-20
4:00 am,17.8,18.9,87,SW,4 2,7 4,1015.9,0.0,2024-04-20
3:30 am,18.0,19.4,85,WSW,2 1,4 2,1015.9,0.0,2024-04-20
3:00 am,18.4,19.8,83,S,2 1,6 3,1015.9,0.0,2024-04-20
2:30 am,18.6,19.7,82,SSW,4 2,6 3,1016.1,0.0,2024-04-20
2:00 am,18.9,20.1,82,SSW,4 2,7 4,1016.4,0.0,2024-04-20
1:30 am,19.1,20.5,84,SW,4 2,9 5,1016.4,0.0,2024-04-20
1:00 am,19.6,20.9,80,SSW,4 2,7 4,1016.6,0.0,2024-04-20
12:30 am,19.7,21.5,82,W,2 1,6 3,1017.0,0.0,2024-04-20
12:00 am,19.6,20.8,84,W,6 3,7 4,1017.1,0.0,2024-04-20
