Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,9.7,9.1,85,CALM,0 0,0 0,1026.4,3.4,2024-06-18
11:00 pm,10.9,10.3,79,CALM,0 0,6 3,1026.4,3.4,2024-06-18
10:30 pm,12.3,10.1,75,SSE,9 5,13 7,1026.2,3.4,2024-06-18
10:00 pm,10.9,10.0,90,SSE,4 2,9 5,1026.0,3.4,2024-06-18
9:30 pm,11.2,11.1,89,CALM,0 0,7 4,1025.6,3.4,2024-06-18
9:00 pm,11.2,11.1,90,CALM,0 0,0 0,1025.5,3.4,2024-06-18
8:30 pm,11.3,10.4,87,SSE,4 2,7 4,1025.2,3.4,2024-06-18
8:00 pm,11.9,11.7,82,CALM,0 0,0 0,1025.0,3.4,2024-06-18
7:30 pm,13.2,13.0,76,CALM,0 0,0 0,1024.7,3.4,2024-06-18
7:00 pm,13.9,12.5,71,SSE,6 3,11 6,1024.3,3.4,2024-06-18
6:30 pm,14.5,12.8,67,SSE,7 4,11 6,1024.1,3.4,2024-06-18
6:00 pm,15.3,12.8,63,S,11 6,17 9,1023.7,3.4,2024-06-18
5:30 pm,15.5,13.3,61,S,9 5,19 10,1023.4,3.4,2024-06-18
5:00 pm,16.2,13.4,60,S,13 7,22 12,1022.9,3.4,2024-06-18
4:30 pm,16.4,14.7,71,S,11 6,19 10,1022.7,3.4,2024-06-18
