Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,11.6,9.6,75,S,7 4,17 9,1020.0,0.6,2023-10-22
6:00 am,11.1,8.8,78,SSW,9 5,17 9,1019.7,0.6,2023-10-22
5:30 am,11.3,8.2,76,S,13 7,26 14,1019.4,0.6,2023-10-22
5:00 am,12.1,9.8,74,SW,9 5,15 8,1019.0,0.4,2023-10-22
4:30 am,11.9,8.9,76,SSW,13 7,22 12,1019.0,0.4,2023-10-22
4:00 am,12.4,9.6,70,SSW,11 6,19 10,1018.9,0.4,2023-10-22
3:30 am,12.6,8.2,58,SSW,17 9,28 15,1018.9,0.4,2023-10-22
3:00 am,13.0,9.1,60,SW,15 8,28 15,1018.9,0.2,2023-10-22
2:30 am,12.6,9.0,60,SSW,13 7,20 11,1019.1,0.2,2023-10-22
2:00 am,12.4,8.8,61,SSW,13 7,20 11,1019.2,0.2,2023-10-22
1:30 am,12.7,8.4,61,SSW,17 9,30 16,1019.4,0.2,2023-10-22
1:00 am,12.4,9.2,68,SSW,13 7,24 13,1019.7,0.2,2023-10-22
12:30 am,12.5,8.1,70,SSW,20 11,33 18,1020.0,0.2,2023-10-22
12:00 am,12.7,8.3,66,SW,19 10,28 15,1019.8,0.2,2023-10-22
