Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,9.9,7.5,93,N,11 6,19 10,1021.6,0.2,2023-06-10
5:00 am,10.1,8.2,93,NNE,9 5,17 9,1021.4,0.2,2023-06-10
4:30 am,10.2,8.4,94,N,9 5,15 8,1021.3,0.2,2023-06-10
4:00 am,10.3,8.1,94,NNE,11 6,15 8,1021.2,0.2,2023-06-10
3:30 am,10.3,8.4,93,NNE,9 5,15 8,1021.2,0.2,2023-06-10
3:00 am,10.5,8.7,93,N,9 5,15 8,1021.2,0.2,2023-06-10
2:40 am,10.4,8.6,94,NNE,9 5,17 9,1021.0,0.2,2023-06-10
2:30 am,10.4,8.6,95,NNE,9 5,15 8,1020.9,0.2,2023-06-10
2:00 am,10.1,8.3,95,NE,9 5,13 7,1020.8,0.2,2023-06-10
1:37 am,10.3,7.7,94,NE,13 7,15 8,1020.6,0.2,2023-06-10
1:30 am,10.3,8.5,94,NNE,9 5,15 8,1020.7,0.2,2023-06-10
1:00 am,10.4,8.6,93,NE,9 5,13 7,1020.6,0.2,2023-06-10
12:30 am,10.4,8.9,93,NE,7 4,11 6,1020.6,0.2,2023-06-10
12:00 am,10.6,9.4,92,NE,6 3,7 4,1020.9,0.2,2023-06-10
