Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,14.2,14.1,87,WSW,4 2,7 4,1027.7,0.0,2023-05-13
5:30 am,13.7,13.5,88,WSW,4 2,9 5,1027.6,0.0,2023-05-13
5:00 am,13.9,13.6,86,SW,4 2,7 4,1027.2,0.0,2023-05-13
4:30 am,14.2,14.0,86,SW,4 2,7 4,1027.1,0.0,2023-05-13
4:00 am,14.2,14.0,86,WSW,4 2,9 5,1026.9,0.0,2023-05-13
3:30 am,14.3,14.2,86,WSW,4 2,9 5,1027.0,0.0,2023-05-13
3:00 am,14.6,14.1,84,SSW,6 3,9 5,1027.0,0.0,2023-05-13
2:30 am,15.0,14.9,83,SSW,4 2,9 5,1027.3,0.0,2023-05-13
2:00 am,15.3,14.8,82,SW,6 3,9 5,1027.6,0.0,2023-05-13
1:30 am,15.2,15.1,82,SW,4 2,9 5,1027.7,0.0,2023-05-13
1:00 am,15.6,15.6,82,SW,4 2,9 5,1028.0,0.0,2023-05-13
12:30 am,15.7,15.4,82,SW,6 3,9 5,1028.1,0.0,2023-05-13
12:00 am,15.7,16.2,83,SW,2 1,6 3,1028.4,0.0,2023-05-13
