Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,21.6,22.7,89,WNW,13 7,–,998.8,0.0,2024-12-23
6:30 am,21.4,21.3,91,WNW,20 11,–,998.9,0.0,2024-12-23
6:00 am,21.4,21.8,91,WNW,17 9,–,999.0,0.0,2024-12-23
5:30 am,21.7,21.9,91,WNW,19 10,–,999.2,0.0,2024-12-23
5:00 am,22.0,24.2,91,NW,9 5,–,999.1,0.0,2024-12-23
4:30 am,22.2,25.1,93,NW,7 4,–,999.0,0.0,2024-12-23
4:00 am,22.3,26.0,91,SW,2 1,–,998.6,0.0,2024-12-23
3:30 am,22.7,26.6,91,ENE,2 1,–,998.9,0.0,2024-12-23
3:00 am,23.3,26.6,89,E,6 3,–,999.1,0.0,2024-12-23
2:30 am,23.6,27.0,89,ESE,6 3,–,999.6,0.0,2024-12-23
2:00 am,23.6,26.8,87,ESE,6 3,–,999.9,0.0,2024-12-23
1:30 am,23.5,27.3,89,S,4 2,–,1000.4,0.0,2024-12-23
1:00 am,23.5,26.9,89,E,6 3,–,1000.7,0.0,2024-12-23
12:30 am,23.6,27.0,89,E,6 3,–,1001.1,0.0,2024-12-23
12:00 am,23.7,27.2,89,ENE,6 3,–,1001.4,0.0,2024-12-23
