Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.4,14.8,47,NE,9 5,13 7,1016.6,0.0,2023-04-03
11:00 pm,17.3,15.0,47,ENE,7 4,11 6,1016.7,0.0,2023-04-03
10:30 pm,17.3,15.2,46,ENE,6 3,9 5,1016.9,0.0,2023-04-03
10:00 pm,18.3,14.8,43,E,13 7,20 11,1016.9,0.0,2023-04-03
9:30 pm,18.6,14.7,42,E,15 8,20 11,1017.0,0.0,2023-04-03
9:00 pm,19.1,15.3,37,E,13 7,19 10,1016.9,0.0,2023-04-03
8:30 pm,19.0,15.9,36,E,9 5,13 7,1016.9,0.0,2023-04-03
8:00 pm,17.9,15.4,41,ESE,7 4,11 6,1016.8,0.0,2023-04-03
7:30 pm,18.6,16.0,39,ESE,7 4,11 6,1016.6,0.0,2023-04-03
7:00 pm,18.2,16.5,39,SE,2 1,7 4,1016.3,0.0,2023-04-03
6:30 pm,18.9,16.3,35,SW,6 3,6 3,1016.1,0.0,2023-04-03
6:00 pm,20.9,19.3,30,CALM,0 0,0 0,1015.8,0.0,2023-04-03
