Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,15.1,8.1,47,NNW,30 16,48 26,1000.6,0.0,2025-07-08
5:04 am,15.0,8.4,48,N,28 15,46 25,1000.5,0.0,2025-07-08
5:00 am,15.0,9.1,48,N,24 13,46 25,1000.6,0.0,2025-07-08
4:30 am,14.9,8.8,50,N,26 14,44 24,1000.1,0.0,2025-07-08
4:04 am,15.0,8.2,51,N,30 16,50 27,1001.0,0.0,2025-07-08
4:00 am,15.0,8.2,51,N,30 16,46 25,1001.3,0.0,2025-07-08
3:52 am,15.2,8.7,50,N,28 15,46 25,1000.9,0.0,2025-07-08
3:30 am,15.0,10.2,50,N,19 10,41 22,1002.3,0.0,2025-07-08
3:00 am,14.9,10.5,51,N,17 9,30 16,1003.7,0.0,2025-07-08
2:30 am,14.7,10.3,52,N,17 9,28 15,1003.7,0.0,2025-07-08
2:00 am,14.5,9.7,52,NNE,19 10,32 17,1004.2,0.0,2025-07-08
1:30 am,14.1,9.8,55,NNE,17 9,24 13,1004.8,0.0,2025-07-08
1:00 am,14.2,9.3,54,NNE,20 11,33 18,1005.6,0.0,2025-07-08
12:30 am,14.1,9.4,55,NNE,19 10,28 15,1006.6,0.0,2025-07-08
12:00 am,13.9,9.2,56,NNE,19 10,30 16,1007.0,0.0,2025-07-08
