Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,9.6,9.0,95,NE,2 1,7 4,1020.7,0.2,2025-07-21
11:00 pm,9.1,7.6,95,N,6 3,7 4,1020.6,0.2,2025-07-21
10:30 pm,9.2,7.8,97,N,6 3,7 4,1020.8,0.2,2025-07-21
10:00 pm,8.7,8.0,99,NNE,2 1,7 4,1020.9,0.2,2025-07-21
9:30 pm,8.4,7.2,98,WSW,4 2,7 4,1020.9,0.2,2025-07-21
9:00 pm,8.8,8.4,96,CALM,0 0,0 0,1021.1,0.2,2025-07-21
8:30 pm,9.2,8.4,94,SW,2 1,6 3,1020.9,0.2,2025-07-21
8:00 pm,9.9,9.7,94,CALM,0 0,0 0,1020.8,0.2,2025-07-21
7:30 pm,9.6,9.1,90,CALM,0 0,0 0,1020.7,0.2,2025-07-21
7:00 pm,10.2,9.8,88,CALM,0 0,0 0,1020.6,0.2,2025-07-21
6:30 pm,11.3,11.0,83,CALM,0 0,0 0,1020.2,0.2,2025-07-21
6:00 pm,12.2,11.4,77,SW,2 1,7 4,1020.0,0.2,2025-07-21
5:30 pm,12.6,10.8,73,SW,7 4,13 7,1019.8,0.2,2025-07-21
5:00 pm,13.1,11.5,71,SW,6 3,7 4,1019.6,0.2,2025-07-21
4:30 pm,13.4,12.1,69,SSW,4 2,7 4,1019.4,0.2,2025-07-21
