Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,17.3,15.8,70,S,11 6,20 11,1012.6,0.0,2025-01-22
6:00 am,17.3,15.5,71,S,13 7,24 13,1012.3,0.0,2025-01-22
5:30 am,17.2,16.1,72,S,9 5,20 11,1011.9,0.0,2025-01-22
5:00 am,17.3,16.0,73,S,11 6,22 12,1012.0,0.0,2025-01-22
4:30 am,17.4,16.1,73,S,11 6,20 11,1012.2,0.0,2025-01-22
4:00 am,17.5,16.2,73,S,11 6,19 10,1012.0,0.0,2025-01-22
3:30 am,17.5,16.2,73,S,11 6,24 13,1011.7,0.0,2025-01-22
3:00 am,17.6,16.4,73,S,11 6,24 13,1011.5,0.0,2025-01-22
2:30 am,17.8,16.9,72,S,9 5,20 11,1011.3,0.0,2025-01-22
2:00 am,18.1,16.1,71,S,15 8,24 13,1011.3,0.0,2025-01-22
1:30 am,18.2,16.5,69,S,13 7,20 11,1011.0,0.0,2025-01-22
1:00 am,18.2,16.9,70,SSE,11 6,20 11,1011.1,0.0,2025-01-22
12:30 am,18.3,16.8,71,S,13 7,28 15,1011.6,0.0,2025-01-22
12:00 am,18.5,16.9,70,SSE,13 7,24 13,1011.6,0.0,2025-01-22
