Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,20.2,18.5,70,SW,17 9,28 15,1007.4,0.0,2024-11-02
11:00 pm,21.6,20.0,61,SSW,15 8,28 15,1006.1,0.0,2024-11-02
10:30 pm,25.7,21.9,40,W,22 12,39 21,1005.8,0.0,2024-11-02
10:00 pm,30.1,26.0,17,N,13 7,20 11,1003.9,0.0,2024-11-02
9:30 pm,30.2,26.1,17,N,13 7,20 11,1004.0,0.0,2024-11-02
9:00 pm,30.9,26.0,16,N,17 9,26 14,1003.8,0.0,2024-11-02
8:30 pm,31.1,27.0,16,N,13 7,20 11,1003.8,0.0,2024-11-02
8:00 pm,30.8,27.2,17,N,11 6,20 11,1004.0,0.0,2024-11-02
7:30 pm,31.4,27.1,17,N,15 8,24 13,1004.3,0.0,2024-11-02
7:00 pm,31.9,27.8,18,N,15 8,22 12,1004.7,0.0,2024-11-02
