Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,14.8,14.5,98,W,9 5,–,1020.9,20.2,2024-05-05
5:30 am,14.8,15.1,98,W,6 3,–,1020.5,20.2,2024-05-05
5:00 am,15.0,14.8,98,WNW,9 5,–,1020.3,20.2,2024-05-05
4:30 am,15.0,15.2,98,W,7 4,–,1020.4,20.2,2024-05-05
4:00 am,14.9,15.1,98,W,7 4,–,1020.5,20.2,2024-05-05
3:30 am,14.9,16.0,98,W,2 1,–,1020.7,20.2,2024-05-05
3:00 am,14.9,15.2,97,W,6 3,–,1020.7,20.2,2024-05-05
2:30 am,15.0,14.4,97,W,11 6,–,1020.7,20.2,2024-05-05
2:00 am,15.1,13.7,97,W,15 8,–,1020.7,20.2,2024-05-05
1:30 am,15.3,13.6,97,WNW,17 9,–,1021.2,20.2,2024-05-05
1:00 am,15.4,14.5,97,WNW,13 7,–,1021.4,19.2,2024-05-05
12:30 am,15.5,14.3,97,WNW,15 8,–,1021.6,17.0,2024-05-05
12:00 am,15.6,13.7,97,W,19 10,–,1021.6,16.8,2024-05-05
