Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,12.3,10.9,55,CALM,0 0,0 0,1024.9,0.0,2024-05-05
5:00 am,13.6,11.1,51,NW,6 3,9 5,1024.6,0.0,2024-05-05
4:30 am,13.9,12.6,51,CALM,0 0,6 3,1024.3,0.0,2024-05-05
4:00 am,16.1,12.9,42,E,9 5,17 9,1024.0,0.0,2024-05-05
3:30 am,16.5,12.6,42,ESE,13 7,17 9,1023.7,0.0,2024-05-05
3:00 am,16.4,12.4,41,ESE,13 7,24 13,1023.7,0.0,2024-05-05
2:30 am,16.3,12.4,42,ESE,13 7,20 11,1023.7,0.0,2024-05-05
2:00 am,16.3,12.8,43,ESE,11 6,20 11,1023.7,0.0,2024-05-05
1:30 am,16.4,12.9,42,ESE,11 6,20 11,1023.6,0.0,2024-05-05
1:00 am,16.4,12.5,42,ESE,13 7,22 12,1023.6,0.0,2024-05-05
12:30 am,16.6,13.1,41,ESE,11 6,20 11,1023.6,0.0,2024-05-05
12:00 am,17.1,12.8,40,ESE,15 8,24 13,1023.7,0.0,2024-05-05
