Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,9.6,7.5,78,W,6 3,7 4,1028.7,0.2,2023-10-17
11:00 pm,9.9,7.7,78,W,7 4,11 6,1028.9,0.2,2023-10-17
10:30 pm,10.4,8.2,76,W,7 4,11 6,1029.0,0.2,2023-10-17
10:00 pm,10.9,9.4,76,W,4 2,6 3,1029.0,0.2,2023-10-17
9:30 pm,11.2,9.4,76,S,6 3,7 4,1028.9,0.2,2023-10-17
9:00 pm,11.7,9.3,73,WSW,9 5,13 7,1028.7,0.2,2023-10-17
8:30 pm,12.3,10.9,71,WNW,4 2,9 5,1028.4,0.2,2023-10-17
8:00 pm,13.1,11.1,66,SSE,7 4,11 6,1028.2,0.2,2023-10-17
7:30 pm,14.0,11.5,61,NW,9 5,13 7,1027.7,0.2,2023-10-17
7:00 pm,15.0,13.1,57,S,6 3,11 6,1027.4,0.2,2023-10-17
6:30 pm,15.0,12.0,54,ESE,11 6,20 11,1027.0,0.2,2023-10-17
6:00 pm,15.8,10.4,54,ESE,24 13,30 16,1026.8,0.2,2023-10-17
5:30 pm,18.7,15.7,48,E,13 7,19 10,1026.5,0.2,2023-10-17
5:00 pm,20.0,15.7,38,ESE,17 9,20 11,1026.3,0.2,2023-10-17
4:30 pm,20.1,17.3,37,ESE,9 5,13 7,1026.3,0.2,2023-10-17
4:00 pm,20.0,16.7,36,S,11 6,17 9,1026.3,0.2,2023-10-17
3:30 pm,21.8,17.0,33,NNW,19 10,30 16,1026.0,0.2,2023-10-17
3:00 pm,21.0,16.6,35,NNE,17 9,24 13,1026.1,0.2,2023-10-17
2:30 pm,20.4,16.1,37,NE,17 9,24 13,1026.6,0.2,2023-10-17
2:00 pm,19.5,14.5,37,NE,20 11,28 15,1027.0,0.2,2023-10-17
1:30 pm,19.2,15.1,37,N,15 8,22 12,1027.3,0.2,2023-10-17
1:00 pm,18.3,13.2,39,N,20 11,28 15,1027.3,0.2,2023-10-17
12:30 pm,17.2,11.7,41,NNW,22 12,33 18,1027.5,0.2,2023-10-17
12:00 pm,16.5,11.4,43,NNW,20 11,33 18,1027.6,0.2,2023-10-17
11:30 am,15.5,9.9,44,N,22 12,32 17,1028.0,0.0,2023-10-17
11:00 am,14.8,10.1,45,N,17 9,26 14,1028.2,0.0,2023-10-17
10:30 am,14.0,8.9,47,NNW,19 10,30 16,1028.6,0.0,2023-10-17
10:00 am,12.7,7.3,49,NNW,20 11,32 17,1028.6,0.0,2023-10-17
9:30 am,11.5,6.1,53,NNW,20 11,35 19,1028.6,0.0,2023-10-17
9:00 am,10.5,5.7,57,N,17 9,28 15,1028.6,2.0,2023-10-17
8:30 am,9.2,4.4,63,NNW,17 9,26 14,1028.7,2.0,2023-10-17
8:00 am,7.4,1.9,68,NNW,20 11,30 16,1028.5,2.0,2023-10-17
7:30 am,6.2,1.7,74,NNW,15 8,22 12,1028.4,2.0,2023-10-17
