Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,13.6,13.8,89,N,2 1,6 3,1012.3,0.0,2024-08-23
11:00 pm,14.5,14.7,84,E,2 1,6 3,1012.3,0.0,2024-08-23
10:30 pm,15.4,16.1,82,CALM,0 0,6 3,1012.4,0.0,2024-08-23
10:00 pm,16.4,15.6,79,WNW,9 5,15 8,1012.2,0.0,2024-08-23
9:30 pm,17.0,15.8,77,WNW,11 6,20 11,1012.2,0.0,2024-08-23
9:00 pm,17.6,17.7,73,WSW,4 2,11 6,1011.8,0.0,2024-08-23
8:30 pm,18.2,17.3,70,WNW,9 5,15 8,1011.1,0.0,2024-08-23
8:00 pm,18.8,16.6,65,WNW,15 8,26 14,1010.0,0.0,2024-08-23
7:30 pm,20.5,17.1,55,WNW,20 11,37 20,1009.2,0.0,2024-08-23
7:00 pm,21.7,18.4,50,NW,19 10,28 15,1008.0,0.0,2024-08-23
6:30 pm,22.4,21.3,47,N,7 4,11 6,1006.8,0.0,2024-08-23
6:00 pm,23.1,21.7,46,N,9 5,15 8,1006.2,0.0,2024-08-23
