Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,8.8,2.9,72,NW,24 13,33 18,1014.3,2.6,2024-08-26
5:00 am,9.3,1.9,70,NW,32 17,41 22,1013.7,2.6,2024-08-26
4:30 am,9.1,1.5,71,NW,33 18,41 22,1013.2,2.6,2024-08-26
4:00 am,9.0,2.0,71,NW,30 16,37 20,1013.1,2.6,2024-08-26
3:30 am,9.7,3.0,67,NW,28 15,33 18,1013.1,2.6,2024-08-26
3:00 am,10.5,5.0,64,WNW,22 12,35 19,1013.1,2.6,2024-08-26
2:30 am,10.6,3.7,67,WNW,30 16,44 24,1012.8,2.6,2024-08-26
2:00 am,11.1,4.7,66,WNW,28 15,41 22,1012.5,2.6,2024-08-26
1:38 am,11.9,5.7,67,WNW,28 15,46 25,1012.1,2.6,2024-08-26
1:30 am,11.7,6.4,73,W,24 13,37 20,1011.9,2.6,2024-08-26
1:00 am,11.6,7.0,80,W,22 12,35 19,1011.9,2.6,2024-08-26
12:31 am,12.1,5.6,82,WNW,33 18,52 28,1012.4,2.4,2024-08-26
12:30 am,12.1,5.4,84,W,35 19,52 28,1012.4,2.4,2024-08-26
12:15 am,13.6,7.3,85,NW,35 19,69 37,1011.2,2.2,2024-08-26
12:08 am,13.9,8.7,96,NNW,33 18,52 28,1009.7,2.0,2024-08-26
12:00 am,14.0,8.4,95,NNW,35 19,48 26,1009.4,1.6,2024-08-26
