Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.5,12.4,51,S,17 9,28 15,1017.3,0.0,2023-11-09
11:00 pm,17.0,13.4,51,S,15 8,30 16,1017.2,0.0,2023-11-09
10:30 pm,17.3,13.8,51,S,15 8,24 13,1017.0,0.0,2023-11-09
10:00 pm,17.6,14.5,56,S,15 8,22 12,1016.9,0.0,2023-11-09
9:30 pm,17.9,15.0,59,S,15 8,30 16,1016.8,0.0,2023-11-09
9:00 pm,18.0,15.3,66,SSW,17 9,30 16,1016.6,0.0,2023-11-09
8:30 pm,17.9,15.1,66,SSW,17 9,28 15,1016.4,0.0,2023-11-09
8:00 pm,18.0,16.1,67,SSW,13 7,26 14,1016.2,0.0,2023-11-09
7:30 pm,18.1,14.9,65,SSW,19 10,32 17,1015.9,0.0,2023-11-09
7:00 pm,18.3,14.5,63,SSW,22 12,37 20,1015.4,0.0,2023-11-09
6:30 pm,18.8,16.5,63,SSW,15 8,26 14,1015.1,0.0,2023-11-09
6:00 pm,19.3,15.9,60,SSW,20 11,35 19,1014.7,0.0,2023-11-09
5:30 pm,20.4,17.1,57,SSW,20 11,33 18,1014.3,0.0,2023-11-09
5:00 pm,20.6,17.5,58,SSW,20 11,39 21,1014.1,0.0,2023-11-09
4:30 pm,20.8,17.8,59,SSW,20 11,41 22,1013.8,0.0,2023-11-09
4:00 pm,21.2,17.9,59,SSW,22 12,33 18,1013.6,0.0,2023-11-09
3:30 pm,21.6,18.8,58,SSW,20 11,32 17,1013.4,0.0,2023-11-09
3:00 pm,21.6,19.1,60,SSW,19 10,35 19,1013.3,0.0,2023-11-09
2:30 pm,22.2,20.0,61,SSW,19 10,30 16,1013.4,0.0,2023-11-09
2:00 pm,22.3,20.4,60,SW,17 9,28 15,1013.3,0.0,2023-11-09
1:30 pm,22.9,20.7,59,SW,19 10,30 16,1013.3,0.0,2023-11-09
1:00 pm,22.3,19.6,57,SW,20 11,35 19,1013.5,0.0,2023-11-09
12:30 pm,22.9,19.9,52,SW,20 11,35 19,1013.5,0.0,2023-11-09
12:00 pm,23.4,20.9,50,SW,17 9,33 18,1013.4,0.0,2023-11-09
11:30 am,23.3,20.9,51,SSW,17 9,28 15,1013.7,0.0,2023-11-09
11:00 am,22.9,20.3,54,SSW,19 10,26 14,1014.0,0.0,2023-11-09
10:30 am,21.7,19.8,58,SSW,15 8,24 13,1014.3,0.0,2023-11-09
10:00 am,21.6,19.9,56,SSW,13 7,22 12,1014.4,0.0,2023-11-09
9:30 am,20.9,19.6,59,SW,11 6,20 11,1014.4,0.0,2023-11-09
9:00 am,21.3,20.1,58,S,11 6,20 11,1014.4,0.0,2023-11-09
8:30 am,20.2,20.0,66,SSE,7 4,13 7,1014.6,0.0,2023-11-09
8:00 am,19.0,18.2,68,SSE,9 5,13 7,1014.5,0.0,2023-11-09
7:30 am,19.2,19.0,67,S,6 3,9 5,1014.3,0.0,2023-11-09
7:00 am,18.8,18.4,69,S,7 4,13 7,1014.0,0.0,2023-11-09
6:30 am,18.5,17.5,67,S,9 5,13 7,1013.9,0.0,2023-11-09
6:00 am,18.3,17.6,67,SSW,7 4,17 9,1013.6,0.0,2023-11-09
5:30 am,18.1,16.2,67,SSW,13 7,28 15,1013.3,0.0,2023-11-09
5:00 am,18.4,16.8,70,SSW,13 7,24 13,1013.1,0.0,2023-11-09
4:30 am,18.4,17.4,73,SSW,11 6,24 13,1012.7,0.0,2023-11-09
