Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,21.8,20.3,45,ENE,7 4,9 5,1010.7,0.0,2023-11-09
11:00 pm,21.4,19.9,46,ENE,7 4,9 5,1010.7,0.0,2023-11-09
10:30 pm,22.4,21.3,47,ENE,7 4,9 5,1010.6,0.0,2023-11-09
10:00 pm,20.9,20.8,52,ENE,2 1,7 4,1010.6,0.0,2023-11-09
9:30 pm,21.2,21.4,50,CALM,0 0,6 3,1010.4,0.0,2023-11-09
9:00 pm,22.5,22.3,42,CALM,0 0,0 0,1010.3,0.0,2023-11-09
8:30 pm,23.7,22.1,37,SSE,6 3,9 5,1010.1,0.0,2023-11-09
8:00 pm,24.3,22.8,33,SSW,4 2,7 4,1010.1,0.0,2023-11-09
7:30 pm,26.4,25.8,33,SW,2 1,7 4,1010.0,0.0,2023-11-09
7:00 pm,28.3,26.4,27,WSW,7 4,11 6,1009.8,0.0,2023-11-09
