Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.3,11.3,92,SSE,7 4,11 6,1019.9,0.6,2023-11-03
11:00 pm,12.3,10.9,91,SSE,9 5,13 7,1019.7,0.6,2023-11-03
10:30 pm,12.5,10.4,91,SE,13 7,20 11,1019.7,0.6,2023-11-03
10:21 pm,12.6,10.8,90,ESE,11 6,20 11,1019.7,0.6,2023-11-03
10:00 pm,12.4,10.0,93,ESE,15 8,20 11,1019.5,0.6,2023-11-03
9:30 pm,12.7,10.3,91,SE,15 8,26 14,1019.3,0.4,2023-11-03
9:00 pm,13.1,11.7,86,SE,9 5,13 7,1018.8,0.2,2023-11-03
8:30 pm,13.6,9.9,80,E,20 11,28 15,1017.7,0.0,2023-11-03
8:00 pm,15.0,9.2,70,E,30 16,37 20,1017.3,0.0,2023-11-03
7:30 pm,15.6,10.7,69,ESE,26 14,33 18,1017.0,0.0,2023-11-03
