Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,17.3,13.6,54,NW,17 9,28 15,999.6,0.0,2024-02-23
6:30 am,17.1,13.3,54,NW,17 9,26 14,999.2,0.0,2024-02-23
6:00 am,17.1,14.1,53,NW,13 7,17 9,998.9,0.0,2024-02-23
5:30 am,17.6,12.1,51,NW,26 14,39 21,998.8,0.0,2024-02-23
5:00 am,17.3,13.0,50,NW,19 10,28 15,998.7,0.0,2024-02-23
4:30 am,17.4,13.5,50,NW,17 9,28 15,998.8,0.0,2024-02-23
4:00 am,17.8,12.7,51,NNW,24 13,32 17,998.7,0.0,2024-02-23
3:30 am,17.8,14.1,52,NW,17 9,28 15,998.7,0.0,2024-02-23
3:00 am,18.4,13.5,52,NNW,24 13,35 19,998.6,0.0,2024-02-23
2:30 am,18.8,14.9,51,NW,19 10,30 16,998.7,0.0,2024-02-23
2:00 am,18.8,16.0,52,WNW,13 7,20 11,998.7,0.0,2024-02-23
1:30 am,19.6,15.7,52,NW,20 11,33 18,998.4,0.0,2024-02-23
1:00 am,18.6,19.8,84,E,4 2,7 4,998.6,0.0,2024-02-23
12:30 am,18.9,19.6,83,SSE,7 4,11 6,998.3,0.0,2024-02-23
12:00 am,19.0,18.9,83,SE,11 6,15 8,998.3,0.0,2024-02-23
