Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,22.4,26.5,90,CALM,0 0,0 0,1014.6,0.0,2024-02-20
11:00 pm,22.8,27.0,89,CALM,0 0,0 0,1014.7,0.0,2024-02-20
10:30 pm,23.0,27.2,88,CALM,0 0,0 0,1014.6,0.0,2024-02-20
10:00 pm,23.2,27.4,87,CALM,0 0,0 0,1014.6,0.0,2024-02-20
9:30 pm,23.6,27.7,84,CALM,0 0,0 0,1014.6,0.0,2024-02-20
9:00 pm,24.1,28.0,80,CALM,0 0,2 1,1014.6,0.0,2024-02-20
8:30 pm,24.8,28.8,77,CALM,0 0,4 2,1014.4,0.0,2024-02-20
8:00 pm,24.4,27.9,78,ENE,2 1,4 2,1014.0,0.0,2024-02-20
7:30 pm,25.0,28.1,75,ENE,4 2,6 3,1013.7,0.0,2024-02-20
7:00 pm,25.4,28.1,73,E,6 3,9 5,1013.4,0.0,2024-02-20
6:30 pm,25.8,28.4,72,E,7 4,11 6,1013.1,0.0,2024-02-20
6:00 pm,26.4,28.3,70,ENE,11 6,19 10,1012.7,0.0,2024-02-20
5:30 pm,27.4,29.6,66,ENE,9 5,17 9,1012.6,0.0,2024-02-20
5:00 pm,27.5,29.3,65,E,11 6,19 10,1012.3,0.0,2024-02-20
4:30 pm,28.1,29.9,65,ENE,13 7,20 11,1012.2,0.0,2024-02-20
4:00 pm,28.1,29.9,65,E,13 7,26 14,1012.0,0.0,2024-02-20
3:30 pm,29.1,31.8,66,ENE,11 6,19 10,1012.1,0.0,2024-02-20
3:00 pm,29.1,31.1,64,ENE,13 7,24 13,1012.1,0.0,2024-02-20
2:30 pm,29.2,31.7,64,ENE,11 6,20 11,1012.2,0.0,2024-02-20
2:00 pm,28.8,31.3,60,ENE,7 4,15 8,1012.5,0.0,2024-02-20
1:30 pm,30.6,33.4,51,S,4 2,7 4,1012.7,0.0,2024-02-20
1:00 pm,29.0,31.4,53,E,4 2,9 5,1013.0,0.0,2024-02-20
12:30 pm,29.2,31.4,56,W,7 4,11 6,1013.3,0.0,2024-02-20
12:00 pm,29.2,31.1,52,SW,6 3,9 5,1013.8,0.0,2024-02-20
11:30 am,29.2,31.8,58,S,6 3,11 6,1014.0,0.0,2024-02-20
11:00 am,28.2,30.3,59,WSW,7 4,17 9,1014.5,0.0,2024-02-20
10:30 am,28.0,31.0,61,SSW,4 2,9 5,1014.7,0.0,2024-02-20
10:00 am,27.6,30.0,62,SE,6 3,13 7,1014.8,0.0,2024-02-20
9:30 am,26.7,28.5,62,S,7 4,13 7,1014.9,0.0,2024-02-20
9:00 am,25.5,27.8,69,SW,6 3,15 8,1014.9,4.0,2024-02-20
8:30 am,25.3,27.9,73,SSW,6 3,11 6,1015.1,3.8,2024-02-20
8:00 am,23.6,25.9,78,SW,6 3,13 7,1015.2,3.8,2024-02-20
7:30 am,22.6,24.7,80,SW,6 3,11 6,1015.3,3.8,2024-02-20
7:00 am,22.0,24.7,86,SW,4 2,7 4,1015.2,3.8,2024-02-20
6:30 am,21.0,23.2,89,SSW,6 3,11 6,1015.0,3.8,2024-02-20
