Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,18.0,16.9,67,WSW,9 5,15 8,1019.6,0.0,2025-03-27
6:00 am,19.1,17.2,62,SW,13 7,22 12,1019.4,0.0,2025-03-27
5:30 am,18.3,17.1,65,SW,9 5,15 8,1019.3,0.0,2025-03-27
5:00 am,18.8,17.6,63,WNW,9 5,17 9,1019.1,0.0,2025-03-27
4:30 am,18.6,17.7,62,NNE,7 4,13 7,1018.6,0.0,2025-03-27
4:00 am,20.8,17.8,52,ESE,17 9,28 15,1018.4,0.0,2025-03-27
3:30 am,20.3,18.8,54,NE,9 5,28 15,1018.8,0.0,2025-03-27
3:00 am,19.9,20.1,55,CALM,0 0,6 3,1018.8,0.0,2025-03-27
2:30 am,19.2,18.5,56,W,4 2,9 5,1019.2,0.0,2025-03-27
2:00 am,19.9,18.8,55,NW,7 4,11 6,1019.2,0.0,2025-03-27
1:30 am,19.6,18.6,58,WNW,7 4,11 6,1019.1,0.0,2025-03-27
1:00 am,21.9,19.3,49,ESE,15 8,26 14,1019.1,0.0,2025-03-27
12:30 am,21.4,19.7,52,SSE,11 6,22 12,1019.2,0.0,2025-03-27
12:00 am,19.7,18.7,62,SE,9 5,19 10,1019.3,0.0,2025-03-27
