Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,17.3,16.7,79,S,9 5,15 8,1020.9,0.0,2025-03-24
11:00 pm,17.6,16.8,79,SSW,11 6,17 9,1021.0,0.0,2025-03-24
10:30 pm,17.5,16.9,78,SSW,9 5,15 8,1021.2,0.0,2025-03-24
10:00 pm,17.8,16.8,76,S,11 6,17 9,1021.2,0.0,2025-03-24
9:30 pm,18.0,17.3,73,SSW,9 5,19 10,1021.0,0.0,2025-03-24
9:00 pm,18.3,17.4,70,S,9 5,15 8,1020.8,0.0,2025-03-24
8:30 pm,18.7,17.4,67,S,11 6,20 11,1020.4,0.0,2025-03-24
8:00 pm,19.4,18.1,64,SSE,11 6,20 11,1020.2,0.0,2025-03-24
7:30 pm,20.2,18.5,61,SSE,13 7,24 13,1019.7,0.0,2025-03-24
7:00 pm,21.8,19.5,53,SSE,15 8,24 13,1019.4,0.0,2025-03-24
