Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,19.1,20.3,87,SSW,6 3,15 8,1013.1,0.0,2023-12-27
11:00 pm,18.9,18.8,88,S,13 7,19 10,1013.1,0.0,2023-12-27
10:30 pm,19.0,19.8,90,SSW,9 5,19 10,1013.0,0.0,2023-12-27
10:00 pm,19.2,20.3,92,SSW,9 5,15 8,1012.9,0.0,2023-12-27
9:30 pm,19.0,19.6,93,SSW,11 6,20 11,1012.7,0.0,2023-12-27
9:00 pm,19.1,20.2,93,SSW,9 5,17 9,1012.5,0.0,2023-12-27
8:30 pm,19.3,19.6,91,SSW,13 7,20 11,1012.4,0.0,2023-12-27
8:00 pm,19.6,19.9,90,SSW,13 7,26 14,1012.2,0.0,2023-12-27
7:30 pm,20.1,20.3,86,SSW,13 7,24 13,1011.9,0.0,2023-12-27
7:00 pm,20.6,20.2,85,SSW,17 9,28 15,1011.6,0.0,2023-12-27
6:30 pm,21.4,22.2,82,SSW,11 6,20 11,1011.4,0.0,2023-12-27
6:00 pm,21.6,21.0,82,SSW,19 10,32 17,1011.2,0.0,2023-12-27
5:30 pm,22.2,21.9,78,SSW,17 9,32 17,1011.0,0.0,2023-12-27
5:00 pm,22.7,22.9,77,SSW,15 8,30 16,1010.8,0.0,2023-12-27
4:30 pm,22.6,22.3,76,SSW,17 9,28 15,1010.9,0.0,2023-12-27
4:00 pm,23.0,22.5,73,SSW,17 9,28 15,1010.7,0.0,2023-12-27
3:30 pm,22.8,22.2,72,SSW,17 9,30 16,1010.7,0.0,2023-12-27
3:00 pm,23.1,23.1,73,S,15 8,28 15,1010.9,0.0,2023-12-27
2:30 pm,22.6,21.7,70,SSW,17 9,28 15,1010.8,0.0,2023-12-27
2:00 pm,23.4,23.5,69,SSW,13 7,20 11,1010.9,0.0,2023-12-27
1:30 pm,23.6,24.3,67,SSW,9 5,13 7,1011.0,0.0,2023-12-27
1:00 pm,22.2,21.9,70,SSW,13 7,22 12,1011.2,0.0,2023-12-27
12:30 pm,22.5,22.8,75,SSW,13 7,20 11,1011.2,0.0,2023-12-27
12:00 pm,21.5,21.4,75,SSW,13 7,20 11,1011.3,0.0,2023-12-27
11:30 am,21.7,21.4,72,SSW,13 7,20 11,1011.3,0.0,2023-12-27
11:00 am,22.2,23.0,74,SW,9 5,15 8,1011.4,0.0,2023-12-27
10:30 am,21.7,22.6,77,S,9 5,17 9,1011.4,0.0,2023-12-27
10:00 am,21.1,22.5,81,SSW,7 4,11 6,1011.5,0.0,2023-12-27
9:30 am,20.6,21.6,84,S,9 5,13 7,1011.8,0.0,2023-12-27
9:00 am,20.3,21.6,82,SSE,6 3,11 6,1011.7,3.0,2023-12-27
8:30 am,20.0,22.1,84,SSE,2 1,9 5,1011.7,3.0,2023-12-27
8:00 am,19.3,22.4,96,CALM,0 0,0 0,1011.6,3.0,2023-12-27
7:42 am,18.9,21.1,97,ESE,4 2,7 4,1011.5,3.0,2023-12-27
7:30 am,18.7,21.4,100,SE,2 1,7 4,1011.5,3.0,2023-12-27
7:15 am,18.6,21.3,100,SSE,2 1,7 4,1011.3,3.0,2023-12-27
