Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,12.5,6.4,51,SW,24 13,37 20,1005.0,0.2,2023-12-30
6:46 am,12.2,5.3,51,SW,28 15,50 27,1004.8,0.2,2023-12-30
6:30 am,11.2,4.7,55,WSW,26 14,44 24,1004.5,0.2,2023-12-30
6:00 am,11.4,4.5,54,SW,28 15,50 27,1004.1,0.2,2023-12-30
5:59 am,11.4,4.5,54,SW,28 15,50 27,1004.1,0.2,2023-12-30
5:30 am,11.2,5.6,59,SW,22 12,56 30,1003.8,0.2,2023-12-30
5:24 am,11.3,5.3,58,SSW,24 13,56 30,1003.5,0.2,2023-12-30
5:00 am,11.0,8.6,67,SE,7 4,9 5,1003.7,0.2,2023-12-30
4:30 am,11.7,8.0,61,S,13 7,26 14,1002.9,0.2,2023-12-30
4:00 am,12.1,7.3,61,SSW,19 10,30 16,1002.5,0.2,2023-12-30
3:30 am,12.6,8.5,57,SW,15 8,30 16,1002.1,0.2,2023-12-30
3:00 am,12.9,7.8,55,SW,20 11,43 23,1001.8,0.2,2023-12-30
2:30 am,13.4,8.3,54,W,20 11,54 29,1001.6,0.2,2023-12-30
2:00 am,13.8,9.2,57,WSW,19 10,39 21,1002.1,0.2,2023-12-30
1:30 am,14.3,9.6,54,W,19 10,37 20,1001.9,0.2,2023-12-30
1:21 am,14.5,9.8,53,WNW,19 10,43 23,1001.8,0.2,2023-12-30
1:00 am,14.3,11.3,58,ESE,11 6,19 10,1002.0,0.2,2023-12-30
12:30 am,14.4,11.1,58,SW,13 7,28 15,1002.0,0.2,2023-12-30
12:00 am,14.3,11.8,60,NNE,9 5,17 9,1001.9,0.2,2023-12-30
