Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,11.5,9.1,75,W,9 5,15 8,1023.9,0.0,2023-11-01
6:30 am,11.6,10.3,76,SW,4 2,9 5,1023.6,0.0,2023-11-01
6:00 am,11.7,9.3,72,WSW,9 5,17 9,1023.3,0.0,2023-11-01
5:30 am,11.4,8.5,71,W,11 6,19 10,1023.0,0.0,2023-11-01
5:00 am,11.4,9.3,72,W,7 4,17 9,1022.9,0.0,2023-11-01
4:30 am,11.4,9.5,72,W,6 3,11 6,1022.9,0.0,2023-11-01
4:00 am,11.5,8.9,70,W,9 5,13 7,1022.9,0.0,2023-11-01
3:30 am,11.6,9.5,68,W,6 3,11 6,1022.9,0.0,2023-11-01
3:00 am,12.3,9.7,65,SSW,9 5,17 9,1022.9,0.0,2023-11-01
2:30 am,12.3,9.7,65,SSW,9 5,17 9,1023.1,0.0,2023-11-01
2:00 am,12.1,9.7,63,SSW,7 4,11 6,1023.4,0.0,2023-11-01
1:30 am,12.1,9.8,64,SSW,7 4,20 11,1023.6,0.0,2023-11-01
1:00 am,12.0,8.4,70,SSW,15 8,28 15,1023.9,0.0,2023-11-01
12:30 am,12.5,10.3,61,SW,6 3,13 7,1023.8,0.0,2023-11-01
12:00 am,12.8,10.7,63,W,6 3,11 6,1023.5,0.0,2023-11-01
