Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,2.2,0.5,99,CALM,0 0,0 0,1023.8,0.0,2025-10-04
5:30 am,2.1,-0.7,99,SE,6 3,9 5,1023.4,0.0,2025-10-04
5:00 am,2.1,-0.9,99,ESE,7 4,9 5,1023.1,0.0,2025-10-04
4:30 am,2.8,-0.8,99,ESE,11 6,11 6,1022.9,0.0,2025-10-04
4:00 am,3.0,-0.2,99,SE,9 5,11 6,1022.8,0.0,2025-10-04
3:30 am,3.5,0.7,99,SE,7 4,9 5,1022.7,0.0,2025-10-04
3:00 am,3.7,0.6,99,ESE,9 5,11 6,1022.8,0.0,2025-10-04
2:30 am,3.3,0.5,99,SE,7 4,9 5,1023.0,0.0,2025-10-04
2:00 am,4.0,1.4,96,NNE,6 3,9 5,1022.9,0.0,2025-10-04
1:30 am,6.6,5.4,88,CALM,0 0,0 0,1023.0,0.0,2025-10-04
1:00 am,7.9,5.2,86,NNE,9 5,13 7,1023.0,0.0,2025-10-04
12:30 am,7.9,5.2,85,NNE,9 5,13 7,1023.0,0.0,2025-10-04
12:00 am,8.0,4.5,85,N,13 7,15 8,1022.9,0.0,2025-10-04
