Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,24.3,25.8,66,SW,6 3,15 8,1012.3,1.0,2025-03-04
11:00 pm,24.3,25.8,66,SSW,6 3,11 6,1012.7,1.0,2025-03-04
10:30 pm,24.2,25.7,67,SW,6 3,15 8,1012.9,1.0,2025-03-04
10:00 pm,24.6,25.8,64,SW,7 4,20 11,1013.1,1.0,2025-03-04
9:30 pm,24.5,25.8,65,SW,7 4,15 8,1013.2,1.0,2025-03-04
9:00 pm,24.6,26.0,66,SW,7 4,15 8,1013.4,1.0,2025-03-04
8:30 pm,24.5,26.0,66,SSW,6 3,13 7,1013.5,1.0,2025-03-04
8:00 pm,24.7,26.1,65,SW,7 4,17 9,1013.2,1.0,2025-03-04
7:30 pm,24.8,26.4,65,SSW,6 3,11 6,1013.1,1.0,2025-03-04
7:00 pm,25.2,26.9,66,SSW,7 4,15 8,1012.9,1.0,2025-03-04
6:30 pm,26.0,27.4,64,SSW,9 5,22 12,1012.7,1.0,2025-03-04
6:00 pm,26.9,27.2,57,S,13 7,26 14,1012.4,1.0,2025-03-04
5:30 pm,28.3,28.9,53,S,11 6,19 10,1011.8,1.0,2025-03-04
5:00 pm,29.3,28.9,44,SSW,13 7,22 12,1011.6,1.0,2025-03-04
4:30 pm,29.5,30.7,51,SSW,9 5,24 13,1011.3,1.0,2025-03-04
4:00 pm,29.5,29.9,47,S,11 6,30 16,1010.9,1.0,2025-03-04
3:30 pm,28.0,29.2,58,S,11 6,20 11,1010.7,1.0,2025-03-04
3:00 pm,26.2,30.4,77,W,2 1,6 3,1010.5,1.0,2025-03-04
2:30 pm,29.7,30.5,50,ESE,11 6,20 11,1010.4,0.0,2025-03-04
2:00 pm,30.5,32.1,47,SSE,7 4,19 10,1010.4,0.0,2025-03-04
1:30 pm,30.9,32.4,48,SSE,9 5,22 12,1010.6,0.0,2025-03-04
1:00 pm,30.0,31.3,49,SW,9 5,20 11,1010.9,0.0,2025-03-04
12:30 pm,28.6,30.8,58,SSW,7 4,17 9,1011.4,0.0,2025-03-04
12:00 pm,28.6,30.0,55,SSW,9 5,17 9,1011.6,0.0,2025-03-04
11:30 am,29.5,31.8,56,SSW,7 4,17 9,1011.7,0.0,2025-03-04
11:00 am,28.8,30.5,54,SSE,7 4,17 9,1012.1,0.0,2025-03-04
10:30 am,28.9,30.7,54,SW,7 4,17 9,1012.2,0.0,2025-03-04
10:00 am,28.5,30.2,55,SSW,7 4,20 11,1012.4,0.0,2025-03-04
9:30 am,28.0,30.1,58,SW,6 3,17 9,1012.4,0.0,2025-03-04
9:00 am,27.3,28.3,59,SSW,11 6,20 11,1012.5,0.0,2025-03-04
8:30 am,27.2,28.9,59,SSW,7 4,19 10,1012.5,0.0,2025-03-04
8:00 am,26.3,27.3,63,SW,11 6,20 11,1012.4,0.0,2025-03-04
7:30 am,25.5,26.9,66,SSW,9 5,20 11,1012.2,0.0,2025-03-04
7:00 am,24.7,26.1,69,SSW,9 5,20 11,1012.0,0.0,2025-03-04
6:30 am,23.6,25.5,73,SW,6 3,9 5,1011.6,0.0,2025-03-04
