Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,11.6,9.2,98,WNW,15 8,–,1022.2,19.6,2025-08-04
5:30 am,11.9,10.7,98,WNW,9 5,–,1022.0,19.6,2025-08-04
5:00 am,12.3,11.2,97,W,9 5,–,1021.9,19.6,2025-08-04
4:30 am,12.7,11.3,97,W,11 6,–,1021.9,19.6,2025-08-04
4:00 am,13.0,12.5,97,W,7 4,–,1022.0,19.6,2025-08-04
3:30 am,13.3,11.3,96,SW,15 8,–,1022.0,19.6,2025-08-04
3:00 am,13.5,11.2,96,SSW,17 9,–,1022.0,19.6,2025-08-04
2:30 am,13.5,11.5,95,SSW,15 8,–,1022.2,19.4,2025-08-04
2:00 am,13.8,12.3,95,SSW,13 7,–,1022.5,19.2,2025-08-04
1:30 am,13.7,12.4,93,SW,11 6,–,1022.6,18.8,2025-08-04
1:00 am,14.0,12.0,92,SSW,15 8,–,1022.7,18.8,2025-08-04
12:30 am,14.0,12.8,93,SSW,11 6,–,1022.8,18.8,2025-08-04
12:00 am,13.9,13.4,91,SSW,7 4,–,1022.7,17.2,2025-08-04
