Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,18.4,17.0,56,ENE,7 4,15 8,1021.6,0.2,2023-05-07
11:00 pm,18.6,16.0,55,ENE,13 7,24 13,1021.5,0.2,2023-05-07
10:30 pm,18.4,15.8,55,ENE,13 7,22 12,1021.6,0.2,2023-05-07
10:00 pm,19.1,16.1,53,ENE,15 8,26 14,1021.8,0.2,2023-05-07
9:30 pm,18.7,16.2,56,ENE,13 7,26 14,1021.7,0.2,2023-05-07
9:00 pm,19.0,16.5,55,ENE,13 7,22 12,1021.9,0.2,2023-05-07
8:30 pm,19.1,16.7,55,ENE,13 7,33 18,1021.8,0.2,2023-05-07
8:00 pm,19.2,17.2,56,E,11 6,24 13,1021.7,0.2,2023-05-07
7:30 pm,19.1,17.6,57,E,9 5,15 8,1021.9,0.2,2023-05-07
7:00 pm,19.4,17.5,56,E,11 6,20 11,1021.6,0.2,2023-05-07
6:30 pm,19.2,17.7,58,E,9 5,17 9,1021.4,0.2,2023-05-07
6:00 pm,19.2,17.6,56,E,9 5,17 9,1021.1,0.2,2023-05-07
5:30 pm,19.2,17.7,57,E,9 5,17 9,1021.1,0.2,2023-05-07
5:00 pm,19.2,17.7,58,ENE,9 5,19 10,1020.9,0.2,2023-05-07
4:30 pm,19.1,17.7,59,E,9 5,15 8,1020.8,0.2,2023-05-07
4:00 pm,19.0,17.2,59,ENE,11 6,19 10,1020.7,0.2,2023-05-07
3:30 pm,18.8,16.5,59,ENE,13 7,24 13,1020.5,0.2,2023-05-07
3:00 pm,18.4,17.3,61,E,7 4,17 9,1020.4,0.2,2023-05-07
2:30 pm,18.3,16.8,61,ENE,9 5,19 10,1020.5,0.2,2023-05-07
2:00 pm,18.2,16.6,60,E,9 5,15 8,1020.4,0.2,2023-05-07
1:30 pm,18.3,15.8,57,ENE,13 7,28 15,1020.7,0.2,2023-05-07
1:00 pm,18.1,15.5,57,ENE,13 7,22 12,1020.9,0.2,2023-05-07
12:30 pm,18.1,15.7,59,ENE,13 7,24 13,1021.3,0.2,2023-05-07
12:00 pm,17.9,14.6,58,ENE,17 9,28 15,1021.9,0.0,2023-05-07
11:30 am,17.8,15.4,61,ENE,13 7,22 12,1022.4,0.0,2023-05-07
11:00 am,17.5,15.2,63,E,13 7,26 14,1022.6,0.0,2023-05-07
10:30 am,16.8,14.4,65,E,13 7,20 11,1023.2,0.0,2023-05-07
10:00 am,16.2,13.5,69,ENE,15 8,32 17,1023.1,0.0,2023-05-07
9:30 am,15.5,12.4,71,E,17 9,39 21,1023.0,0.0,2023-05-07
9:00 am,15.4,12.7,72,ENE,15 8,26 14,1023.4,4.2,2023-05-07
8:30 am,15.1,12.4,74,ENE,15 8,28 15,1023.5,4.2,2023-05-07
8:00 am,14.5,12.7,79,E,11 6,20 11,1023.0,4.2,2023-05-07
7:30 am,14.9,13.4,76,ENE,9 5,15 8,1023.1,4.0,2023-05-07
7:00 am,15.0,12.3,73,ENE,15 8,28 15,1022.6,4.0,2023-05-07
6:30 am,14.5,13.1,79,E,9 5,20 11,1022.0,4.0,2023-05-07
6:00 am,14.8,13.3,76,ESE,9 5,20 11,1022.3,3.6,2023-05-07
5:30 am,15.0,13.1,75,ENE,11 6,19 10,1021.9,3.6,2023-05-07
5:00 am,14.8,12.9,76,E,11 6,20 11,1021.6,3.6,2023-05-07
4:30 am,14.8,13.8,78,E,7 4,17 9,1021.9,3.6,2023-05-07
