Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,11.4,8.0,69,NNW,13 7,22 12,1028.4,0.8,2023-09-09
11:00 pm,11.5,8.5,69,NW,11 6,20 11,1028.3,0.8,2023-09-09
10:30 pm,11.2,8.1,69,N,11 6,17 9,1028.2,0.8,2023-09-09
10:00 pm,11.4,8.4,69,N,11 6,17 9,1028.1,0.8,2023-09-09
9:30 pm,11.3,8.3,71,N,11 6,15 8,1028.0,0.8,2023-09-09
9:00 pm,11.5,9.0,71,N,9 5,13 7,1028.0,0.8,2023-09-09
8:30 pm,12.0,9.0,67,NW,11 6,24 13,1028.1,0.8,2023-09-09
8:00 pm,12.1,9.4,65,NNW,9 5,15 8,1027.7,0.8,2023-09-09
7:30 pm,12.5,9.4,62,WNW,11 6,17 9,1027.7,0.8,2023-09-09
7:00 pm,12.7,9.8,59,WNW,9 5,19 10,1027.4,0.8,2023-09-09
6:30 pm,11.0,9.9,77,WNW,2 1,9 5,1027.2,0.8,2023-09-09
6:00 pm,11.4,10.1,78,E,4 2,7 4,1027.0,0.8,2023-09-09
5:30 pm,12.5,11.5,62,CALM,0 0,0 0,1027.0,0.8,2023-09-09
5:00 pm,12.3,11.4,65,CALM,0 0,6 3,1027.0,0.8,2023-09-09
4:30 pm,12.2,10.3,68,SSE,6 3,7 4,1026.8,0.8,2023-09-09
4:00 pm,12.2,10.8,79,SE,6 3,7 4,1026.9,0.8,2023-09-09
3:30 pm,11.8,9.9,71,ESE,6 3,9 5,1026.8,0.8,2023-09-09
3:14 pm,11.7,11.0,72,CALM,0 0,6 3,1026.9,0.8,2023-09-09
3:00 pm,10.6,6.9,75,S,15 8,28 15,1027.2,0.8,2023-09-09
2:59 pm,10.6,6.8,73,S,15 8,28 15,1027.2,0.8,2023-09-09
2:30 pm,13.0,10.0,55,SSW,9 5,17 9,1027.1,0.0,2023-09-09
2:00 pm,12.3,8.5,56,S,13 7,26 14,1027.2,0.0,2023-09-09
1:30 pm,13.6,9.9,46,WSW,11 6,22 12,1027.2,0.0,2023-09-09
1:00 pm,12.7,8.2,49,WNW,15 8,26 14,1027.5,0.0,2023-09-09
12:30 pm,12.9,9.3,50,SW,11 6,20 11,1027.8,0.0,2023-09-09
12:00 pm,13.8,9.9,49,WSW,13 7,30 16,1028.0,0.0,2023-09-09
11:30 am,12.8,9.1,48,SW,11 6,24 13,1028.1,0.0,2023-09-09
11:00 am,12.7,8.4,52,W,15 8,35 19,1027.9,0.0,2023-09-09
10:30 am,12.7,9.2,53,W,11 6,24 13,1028.0,0.0,2023-09-09
10:00 am,12.0,9.0,58,WSW,9 5,20 11,1028.1,0.0,2023-09-09
9:30 am,11.1,7.2,59,WNW,13 7,28 15,1028.1,0.0,2023-09-09
9:00 am,10.0,6.0,61,W,13 7,20 11,1027.9,0.8,2023-09-09
8:30 am,9.5,6.7,65,W,7 4,17 9,1027.8,0.8,2023-09-09
8:00 am,8.8,5.3,69,WNW,11 6,19 10,1027.3,0.8,2023-09-09
7:30 am,7.7,4.1,72,WNW,11 6,19 10,1027.0,0.8,2023-09-09
7:00 am,7.6,4.4,72,WNW,9 5,19 10,1026.6,0.8,2023-09-09
6:30 am,7.5,3.5,72,WNW,13 7,24 13,1026.3,0.8,2023-09-09
6:00 am,7.3,3.6,71,WNW,11 6,20 11,1026.0,0.8,2023-09-09
5:30 am,7.2,3.1,71,NW,13 7,17 9,1025.6,0.8,2023-09-09
5:00 am,7.4,3.7,70,NW,11 6,20 11,1025.3,0.8,2023-09-09
4:30 am,7.4,4.1,70,WNW,9 5,26 14,1024.9,0.8,2023-09-09
4:00 am,7.2,3.5,70,WNW,11 6,28 15,1024.7,0.8,2023-09-09
3:30 am,7.1,3.3,70,NW,11 6,19 10,1024.6,0.8,2023-09-09
3:00 am,7.1,3.0,70,NW,13 7,20 11,1024.4,0.8,2023-09-09
2:30 am,7.1,3.8,71,NW,9 5,15 8,1024.2,0.8,2023-09-09
2:00 am,7.3,3.5,69,NW,11 6,24 13,1023.9,0.8,2023-09-09
1:30 am,7.1,3.8,71,NW,9 5,19 10,1024.0,0.8,2023-09-09
1:00 am,7.3,3.6,70,WNW,11 6,20 11,1023.9,0.8,2023-09-09
12:30 am,7.6,3.5,68,WNW,13 7,26 14,1023.9,0.8,2023-09-09
12:00 am,7.6,4.2,67,WNW,9 5,17 9,1023.5,0.8,2023-09-09
