Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,15.5,14.6,77,NNE,7 4,9 5,1022.3,24.6,2025-01-07
6:36 am,15.7,15.6,79,NE,4 2,7 4,1022.0,24.6,2025-01-07
6:30 am,15.6,15.4,78,E,4 2,7 4,1021.9,24.6,2025-01-07
6:26 am,15.7,15.3,81,ESE,6 3,13 7,1021.8,24.6,2025-01-07
6:00 am,16.6,15.7,72,SE,7 4,11 6,1021.5,24.6,2025-01-07
5:30 am,16.6,15.4,73,SSE,9 5,17 9,1021.4,24.6,2025-01-07
5:00 am,16.5,14.8,71,S,11 6,19 10,1021.3,24.6,2025-01-07
4:30 am,16.4,14.9,68,S,9 5,20 11,1021.4,24.6,2025-01-07
4:00 am,16.3,14.4,68,S,11 6,20 11,1021.5,24.6,2025-01-07
3:30 am,16.1,14.4,67,SSE,9 5,15 8,1021.6,24.6,2025-01-07
3:00 am,16.2,14.0,64,S,11 6,28 15,1022.0,24.6,2025-01-07
2:30 am,16.1,13.9,64,S,11 6,24 13,1022.3,24.6,2025-01-07
2:00 am,16.0,13.4,64,SSE,13 7,24 13,1022.5,24.6,2025-01-07
1:30 am,15.5,13.9,64,SSE,7 4,17 9,1022.6,24.6,2025-01-07
1:00 am,14.6,12.8,65,ESE,7 4,11 6,1022.6,24.6,2025-01-07
12:30 am,14.9,13.3,64,SE,6 3,13 7,1022.6,24.6,2025-01-07
12:00 am,14.8,13.2,64,SE,6 3,9 5,1022.7,24.6,2025-01-07
