Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,17.6,17.7,93,WNW,11 6,–,1014.8,0.0,2025-02-19
6:30 am,17.4,17.3,92,WNW,11 6,–,1014.5,0.0,2025-02-19
6:00 am,17.5,17.5,92,WNW,11 6,–,1014.2,0.0,2025-02-19
5:30 am,17.6,17.5,91,WNW,11 6,–,1014.0,0.0,2025-02-19
5:00 am,17.8,18.2,91,W,9 5,–,1013.9,0.0,2025-02-19
4:30 am,18.0,18.4,90,W,9 5,–,1013.8,0.0,2025-02-19
4:00 am,18.3,18.5,91,W,11 6,–,1013.8,0.0,2025-02-19
3:30 am,18.3,18.8,90,W,9 5,–,1013.8,0.0,2025-02-19
3:00 am,18.6,19.6,89,W,7 4,–,1013.9,0.0,2025-02-19
2:30 am,18.9,20.2,90,WNW,6 3,–,1014.0,0.0,2025-02-19
2:00 am,19.0,20.6,88,WSW,4 2,–,1014.1,0.0,2025-02-19
1:30 am,19.1,20.5,84,WSW,4 2,–,1014.2,0.0,2025-02-19
1:00 am,19.4,21.2,83,NNW,2 1,–,1014.4,0.0,2025-02-19
12:30 am,19.6,21.0,81,N,4 2,–,1014.5,0.0,2025-02-19
12:00 am,20.3,21.4,75,S,4 2,–,1014.5,0.0,2025-02-19
