Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.0,12.2,98,N,2 1,7 4,1018.4,2.0,2024-08-21
11:00 pm,11.9,12.3,95,CALM,0 0,6 3,1018.4,2.0,2024-08-21
10:30 pm,12.3,11.6,94,N,6 3,9 5,1018.1,2.0,2024-08-21
10:00 pm,12.5,12.6,94,NW,2 1,9 5,1018.3,2.0,2024-08-21
9:30 pm,13.0,12.2,91,NW,7 4,9 5,1018.3,2.0,2024-08-21
9:00 pm,13.1,12.5,91,NNW,6 3,9 5,1018.3,2.0,2024-08-21
8:30 pm,13.3,12.6,91,NW,7 4,15 8,1018.3,2.0,2024-08-21
8:00 pm,13.3,12.1,90,NW,9 5,13 7,1018.4,2.0,2024-08-21
7:30 pm,13.5,12.3,88,NW,9 5,15 8,1018.1,2.0,2024-08-21
7:00 pm,13.5,12.3,89,NW,9 5,15 8,1017.8,2.0,2024-08-21
6:30 pm,13.5,12.9,92,NNW,7 4,13 7,1017.7,2.0,2024-08-21
6:00 pm,12.9,12.2,94,N,7 4,9 5,1017.5,2.0,2024-08-21
