Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,18.2,12.8,57,NW,28 15,48 26,1002.3,0.0,2024-02-01
6:30 am,17.8,11.9,57,NW,30 16,48 26,1002.2,0.0,2024-02-01
6:06 am,18.0,12.5,56,NW,28 15,50 27,1002.6,0.0,2024-02-01
6:00 am,17.8,13.1,57,NW,24 13,43 23,1002.7,0.0,2024-02-01
5:30 am,18.0,12.9,56,NW,26 14,41 22,1003.3,0.0,2024-02-01
5:06 am,18.0,13.3,56,NW,24 13,44 24,1003.2,0.0,2024-02-01
5:00 am,17.9,13.9,56,NNW,20 11,33 18,1003.4,0.0,2024-02-01
4:30 am,17.5,14.8,57,NNE,13 7,24 13,1003.5,0.0,2024-02-01
4:00 am,17.3,14.5,57,N,13 7,26 14,1004.3,0.0,2024-02-01
3:30 am,16.9,14.4,56,N,11 6,20 11,1004.8,0.0,2024-02-01
3:00 am,16.6,12.9,56,NNE,17 9,32 17,1005.3,0.0,2024-02-01
2:30 am,16.5,12.3,55,NNE,19 10,35 19,1005.9,0.0,2024-02-01
2:00 am,16.5,12.0,53,N,20 11,32 17,1006.5,0.0,2024-02-01
1:30 am,16.4,9.8,51,NNW,30 16,43 23,1007.2,0.0,2024-02-01
1:00 am,16.3,10.3,48,NNW,26 14,35 19,1007.8,0.0,2024-02-01
12:30 am,16.6,10.8,45,NNW,24 13,39 21,1009.0,0.0,2024-02-01
12:00 am,16.3,9.2,43,NNW,30 16,43 23,1009.1,0.0,2024-02-01
