Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,12.7,13.1,91,CALM,0 0,0 0,1018.5,0.0,2024-02-01
6:00 am,13.0,13.5,91,CALM,0 0,0 0,1018.2,0.0,2024-02-01
5:30 am,13.1,13.5,89,CALM,0 0,0 0,1018.0,0.0,2024-02-01
5:00 am,13.3,13.7,87,CALM,0 0,0 0,1017.7,0.0,2024-02-01
4:30 am,13.7,14.1,86,CALM,0 0,0 0,1017.6,0.0,2024-02-01
4:00 am,14.6,14.7,82,SW,2 1,6 3,1017.6,0.0,2024-02-01
3:30 am,14.3,13.5,81,WNW,6 3,9 5,1017.3,0.0,2024-02-01
3:00 am,15.4,14.6,78,SSE,7 4,15 8,1017.7,0.0,2024-02-01
2:30 am,15.5,14.8,77,S,6 3,11 6,1018.3,0.0,2024-02-01
2:00 am,15.9,14.7,76,S,9 5,17 9,1018.7,0.0,2024-02-01
1:30 am,16.1,15.0,76,S,9 5,17 9,1018.8,0.0,2024-02-01
1:00 am,16.0,15.2,76,SSE,7 4,17 9,1019.1,0.0,2024-02-01
12:30 am,16.4,14.9,74,SSE,11 6,17 9,1019.4,0.0,2024-02-01
12:00 am,16.4,14.9,74,S,11 6,17 9,1019.5,0.0,2024-02-01
