Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.6,12.4,80,CALM,0 0,4 2,1017.7,0.0,2023-07-21
11:00 pm,12.4,12.6,88,CALM,0 0,0 0,1017.7,0.0,2023-07-21
10:30 pm,12.9,13.2,87,CALM,0 0,0 0,1017.6,0.0,2023-07-21
10:00 pm,13.4,13.4,87,SW,2 1,6 3,1017.7,0.0,2023-07-21
9:30 pm,13.3,13.6,86,CALM,0 0,2 1,1017.7,0.0,2023-07-21
9:00 pm,13.9,14.3,85,CALM,0 0,0 0,1017.7,0.0,2023-07-21
8:30 pm,14.0,14.4,84,CALM,0 0,0 0,1017.7,0.0,2023-07-21
8:00 pm,14.5,14.5,81,SSE,2 1,4 2,1017.6,0.0,2023-07-21
7:30 pm,15.3,15.7,76,CALM,0 0,0 0,1017.4,0.0,2023-07-21
7:00 pm,16.3,16.1,68,ESE,2 1,6 3,1017.0,0.0,2023-07-21
6:30 pm,17.8,17.8,60,CALM,0 0,4 2,1016.6,0.0,2023-07-21
