Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
4:00 pm,17.8,13.8,56,SSW,20 11,33 18,1019.4,0.0,2024-09-21
3:30 pm,17.6,13.0,54,SSW,22 12,33 18,1019.5,0.0,2024-09-21
3:00 pm,18.2,14.4,50,SSW,17 9,30 16,1019.7,0.0,2024-09-21
2:30 pm,18.3,14.1,49,SSW,19 10,28 15,1020.1,0.0,2024-09-21
2:00 pm,18.6,14.4,48,SSW,19 10,37 20,1020.6,0.0,2024-09-21
1:30 pm,19.1,15.7,48,SSW,15 8,20 11,1020.8,0.0,2024-09-21
1:00 pm,19.7,16.8,42,S,11 6,19 10,1021.0,0.0,2024-09-21
12:30 pm,18.7,15.3,43,SSW,13 7,24 13,1021.6,0.0,2024-09-21
12:00 pm,18.0,15.4,45,SE,9 5,19 10,1022.1,0.0,2024-09-21
11:30 am,17.7,14.7,46,SSE,11 6,20 11,1022.5,0.0,2024-09-21
11:00 am,17.3,14.3,48,S,11 6,22 12,1022.8,0.0,2024-09-21
10:30 am,16.3,12.6,52,SSE,15 8,22 12,1023.1,0.0,2024-09-21
10:00 am,15.9,13.0,54,SE,11 6,20 11,1023.2,0.0,2024-09-21
9:30 am,15.1,11.8,56,SE,13 7,20 11,1023.2,0.0,2024-09-21
9:00 am,14.2,10.5,59,SE,15 8,30 16,1023.4,0.0,2024-09-21
8:30 am,13.6,10.8,64,SE,11 6,17 9,1023.5,0.0,2024-09-21
8:00 am,12.6,10.6,70,SSE,7 4,13 7,1023.6,0.0,2024-09-21
7:30 am,11.0,9.0,77,SE,7 4,13 7,1023.6,0.0,2024-09-21
7:00 am,9.0,7.3,90,SSE,6 3,11 6,1023.4,0.0,2024-09-21
6:30 am,8.0,6.4,89,SSE,4 2,7 4,1023.2,0.0,2024-09-21
6:00 am,8.4,6.5,90,SSE,6 3,9 5,1022.9,0.0,2024-09-21
5:30 am,7.9,7.0,89,CALM,0 0,0 0,1022.7,0.0,2024-09-21
5:00 am,8.3,7.5,87,CALM,0 0,0 0,1022.4,0.0,2024-09-21
4:30 am,9.3,7.3,82,SSE,6 3,9 5,1022.2,0.0,2024-09-21
4:00 am,10.0,7.6,82,SSE,9 5,13 7,1022.1,0.0,2024-09-21
3:30 am,10.0,8.0,81,SSE,7 4,11 6,1022.0,0.0,2024-09-21
3:00 am,10.3,8.3,80,SSE,7 4,11 6,1022.0,0.0,2024-09-21
2:30 am,10.9,8.1,77,SSE,11 6,15 8,1022.1,0.0,2024-09-21
2:00 am,11.0,8.6,77,SSE,9 5,13 7,1021.9,0.0,2024-09-21
1:30 am,11.2,8.4,76,SSE,11 6,17 9,1022.2,0.0,2024-09-21
1:00 am,11.5,8.8,75,SSE,11 6,17 9,1022.2,0.0,2024-09-21
12:30 am,11.7,9.4,75,SSE,9 5,13 7,1022.1,0.0,2024-09-21
12:00 am,12.1,10.2,74,S,7 4,13 7,1022.1,0.0,2024-09-21
