Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,11.5,8.9,60,WSW,7 4,15 8,1012.4,1.4,2024-03-20
6:30 am,11.1,9.0,70,SW,6 3,11 6,1011.7,1.4,2024-03-20
6:00 am,10.8,7.5,73,SW,13 7,20 11,1011.2,1.4,2024-03-20
5:30 am,11.1,5.8,74,SW,24 13,37 20,1010.6,1.4,2024-03-20
5:00 am,11.6,6.9,68,SW,20 11,35 19,1010.0,1.4,2024-03-20
4:30 am,11.7,7.0,68,SW,20 11,30 16,1009.5,1.4,2024-03-20
4:00 am,11.6,6.3,73,SW,24 13,35 19,1008.9,1.4,2024-03-20
3:30 am,11.8,7.6,78,SSW,20 11,32 17,1008.8,1.4,2024-03-20
3:00 am,11.8,10.2,81,SSW,7 4,11 6,1008.7,1.4,2024-03-20
2:30 am,12.1,10.3,83,S,9 5,17 9,1008.4,1.2,2024-03-20
2:00 am,12.3,9.5,77,ENE,13 7,20 11,1008.2,1.0,2024-03-20
1:30 am,13.0,10.8,71,SSE,9 5,22 12,1007.7,0.4,2024-03-20
1:00 am,13.5,7.2,67,SSW,30 16,50 27,1007.1,0.0,2024-03-20
12:46 am,14.0,8.1,64,SSW,28 15,54 29,1006.7,0.0,2024-03-20
12:30 am,15.1,10.4,61,SW,22 12,39 21,1006.4,0.0,2024-03-20
12:00 am,15.3,8.4,66,SSW,35 19,50 27,1005.7,0.0,2024-03-20
