Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,21.8,25.3,96,SE,4 2,6 3,1014.4,15.8,2024-03-17
11:00 pm,21.8,26.1,96,CALM,0 0,0 0,1014.5,15.8,2024-03-17
10:30 pm,21.8,25.3,96,E,4 2,7 4,1014.5,15.4,2024-03-17
10:00 pm,21.8,25.5,94,ESE,2 1,4 2,1014.4,14.6,2024-03-17
9:30 pm,22.0,24.3,92,ENE,9 5,19 10,1014.1,14.4,2024-03-17
9:00 pm,22.6,27.0,97,ESE,2 1,11 6,1013.7,13.6,2024-03-17
8:30 pm,22.5,26.6,94,NE,2 1,6 3,1013.4,13.6,2024-03-17
8:00 pm,22.9,26.9,95,ENE,4 2,7 4,1013.2,13.6,2024-03-17
7:30 pm,22.8,27.6,96,CALM,0 0,4 2,1013.0,13.6,2024-03-17
7:00 pm,22.9,27.0,96,ESE,4 2,4 2,1012.9,13.6,2024-03-17
6:30 pm,22.9,27.5,97,E,2 1,4 2,1012.5,13.6,2024-03-17
