Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
7:00 am,21.7,24.2,89,ENE,6 3,–,1012.7,0.0,2024-03-20
6:30 am,21.4,24.7,91,SSE,2 1,–,1012.8,0.0,2024-03-20
6:00 am,21.2,23.7,92,E,6 3,–,1012.5,0.0,2024-03-20
5:30 am,21.1,23.6,93,ENE,6 3,–,1012.6,0.0,2024-03-20
5:00 am,21.2,23.8,93,NE,6 3,–,1012.5,0.0,2024-03-20
4:30 am,21.1,24.0,93,NNE,4 2,–,1012.4,0.0,2024-03-20
4:00 am,21.3,23.9,93,NNE,6 3,–,1012.3,0.0,2024-03-20
3:30 am,21.4,24.6,94,ENE,4 2,–,1012.4,0.0,2024-03-20
3:00 am,21.4,24.0,94,E,7 4,–,1013.0,0.0,2024-03-20
2:30 am,21.5,24.7,94,ENE,4 2,–,1013.5,0.0,2024-03-20
2:00 am,21.5,24.6,93,N,4 2,–,1013.7,0.0,2024-03-20
1:30 am,21.8,24.7,93,ENE,6 3,–,1013.8,0.0,2024-03-20
1:00 am,21.8,24.6,92,NE,6 3,–,1014.0,0.0,2024-03-20
12:30 am,22.2,25.1,91,N,6 3,–,1014.6,0.0,2024-03-20
12:00 am,22.2,24.5,91,NNE,9 5,–,1014.8,0.0,2024-03-20
