Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.1,11.3,34,NE,15 8,24 13,1010.2,0.0,2025-07-04
11:00 pm,16.0,10.8,34,NE,17 9,24 13,1010.3,0.0,2025-07-04
10:30 pm,16.2,10.7,34,NE,19 10,30 16,1010.4,0.0,2025-07-04
10:00 pm,16.4,11.3,34,NNE,17 9,24 13,1010.7,0.0,2025-07-04
9:30 pm,16.0,10.8,34,NE,17 9,30 16,1010.4,0.0,2025-07-04
9:00 pm,16.2,10.7,34,NE,19 10,30 16,1010.3,0.0,2025-07-04
8:30 pm,16.5,11.3,33,NE,17 9,26 14,1010.3,0.0,2025-07-04
8:00 pm,16.2,11.0,33,NE,17 9,33 18,1010.0,0.0,2025-07-04
7:30 pm,16.1,10.5,33,NE,19 10,32 17,1010.0,0.0,2025-07-04
7:00 pm,16.2,10.5,32,NE,19 10,30 16,1009.7,0.0,2025-07-04
6:30 pm,16.2,11.3,32,NE,15 8,30 16,1009.6,0.0,2025-07-04
6:00 pm,16.3,11.9,34,NE,13 7,24 13,1009.3,0.0,2025-07-04
