Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.0,14.7,89,CALM,0 0,0 0,1018.3,2.2,2023-05-01
11:00 pm,14.5,14.2,89,NNE,6 3,7 4,1018.5,2.2,2023-05-01
10:30 pm,14.8,14.8,92,N,6 3,11 6,1018.7,2.2,2023-05-01
10:00 pm,14.9,14.7,92,NNE,7 4,11 6,1018.6,2.2,2023-05-01
9:30 pm,14.7,14.5,90,NNE,6 3,9 5,1018.5,2.2,2023-05-01
9:00 pm,14.7,14.2,87,NE,7 4,9 5,1018.1,2.2,2023-05-01
8:30 pm,14.5,14.1,88,NE,6 3,9 5,1018.2,2.2,2023-05-01
8:00 pm,14.8,14.5,91,NE,7 4,9 5,1018.1,2.2,2023-05-01
7:30 pm,14.6,14.9,92,NE,4 2,7 4,1018.2,2.2,2023-05-01
7:00 pm,14.1,15.1,94,CALM,0 0,0 0,1017.9,2.2,2023-05-01
6:30 pm,14.0,14.9,93,CALM,0 0,0 0,1017.6,2.2,2023-05-01
6:00 pm,14.1,14.9,90,CALM,0 0,0 0,1017.3,2.2,2023-05-01
5:30 pm,15.1,16.1,88,CALM,0 0,0 0,1016.9,2.2,2023-05-01
5:00 pm,16.0,16.8,87,S,2 1,7 4,1016.8,2.2,2023-05-01
4:30 pm,15.8,16.4,90,SW,4 2,9 5,1016.9,2.2,2023-05-01
4:28 pm,15.8,16.4,91,SW,4 2,9 5,1016.9,2.2,2023-05-01
4:03 pm,15.7,13.9,86,WSW,15 8,20 11,1016.9,2.0,2023-05-01
4:00 pm,16.0,14.1,83,W,15 8,20 11,1016.8,1.8,2023-05-01
3:30 pm,17.7,16.5,62,W,7 4,13 7,1016.4,1.8,2023-05-01
3:00 pm,18.2,16.4,63,W,11 6,17 9,1016.5,1.8,2023-05-01
2:30 pm,18.0,16.4,66,WSW,11 6,19 10,1016.5,1.8,2023-05-01
2:00 pm,18.4,17.1,69,W,11 6,17 9,1016.5,1.8,2023-05-01
1:30 pm,18.3,17.0,69,W,11 6,17 9,1016.7,1.8,2023-05-01
1:00 pm,17.9,16.7,67,W,9 5,17 9,1016.9,1.8,2023-05-01
12:30 pm,18.0,16.6,69,W,11 6,17 9,1017.1,1.8,2023-05-01
12:00 pm,18.1,17.1,74,W,11 6,17 9,1017.6,1.8,2023-05-01
11:30 am,17.0,16.0,79,W,11 6,17 9,1018.0,1.8,2023-05-01
11:00 am,15.9,15.6,91,W,9 5,13 7,1018.3,1.8,2023-05-01
10:56 am,15.8,15.5,92,W,9 5,13 7,1018.4,1.8,2023-05-01
10:30 am,14.9,14.1,95,WSW,11 6,15 8,1018.5,1.4,2023-05-01
10:19 am,15.1,13.9,93,WSW,13 7,20 11,1018.5,1.2,2023-05-01
10:13 am,15.3,13.7,91,W,15 8,28 15,1018.4,0.8,2023-05-01
10:00 am,16.1,17.2,91,N,2 1,7 4,1018.4,0.0,2023-05-01
9:30 am,15.8,15.6,94,N,9 5,11 6,1018.6,0.0,2023-05-01
9:25 am,15.6,15.4,94,N,9 5,11 6,1018.4,0.0,2023-05-01
9:00 am,15.3,15.0,94,N,9 5,13 7,1018.5,6.6,2023-05-01
8:35 am,15.3,15.0,95,N,9 5,13 7,1018.4,6.6,2023-05-01
8:30 am,15.2,14.8,94,NNE,9 5,15 8,1018.4,6.6,2023-05-01
8:00 am,14.6,14.6,98,N,7 4,11 6,1018.1,6.4,2023-05-01
7:30 am,14.3,13.9,98,NNE,9 5,15 8,1017.8,6.4,2023-05-01
7:00 am,14.3,13.8,97,N,9 5,11 6,1017.5,6.4,2023-05-01
6:30 am,14.3,13.8,96,NE,9 5,13 7,1017.2,6.4,2023-05-01
6:00 am,14.5,14.4,97,NE,7 4,11 6,1017.0,6.4,2023-05-01
