Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.8,13.1,85,N,13 7,19 10,1008.1,1.2,2025-05-23
11:00 pm,14.7,13.0,87,N,13 7,19 10,1008.3,1.2,2025-05-23
10:30 pm,14.7,13.2,91,N,13 7,17 9,1008.7,1.2,2025-05-23
10:00 pm,14.5,13.8,99,N,11 6,15 8,1008.9,1.2,2025-05-23
9:30 pm,14.4,14.7,100,NNE,6 3,11 6,1009.3,1.2,2025-05-23
9:00 pm,14.7,15.1,100,NE,6 3,7 4,1009.5,1.2,2025-05-23
8:30 pm,14.8,16.0,100,NNE,2 1,7 4,1009.6,1.2,2025-05-23
8:16 pm,14.8,15.6,100,NE,4 2,7 4,1009.6,1.2,2025-05-23
8:00 pm,14.7,16.2,100,CALM,0 0,0 0,1009.8,1.2,2025-05-23
7:30 pm,15.0,16.2,100,ENE,2 1,7 4,1009.8,1.2,2025-05-23
7:27 pm,14.9,16.1,100,NE,2 1,7 4,1009.8,1.2,2025-05-23
7:00 pm,14.5,15.9,100,CALM,0 0,0 0,1009.8,1.2,2025-05-23
6:31 pm,14.9,16.5,100,CALM,0 0,0 0,1010.0,1.2,2025-05-23
6:30 pm,14.9,16.5,100,CALM,0 0,0 0,1010.0,1.2,2025-05-23
6:24 pm,14.9,16.5,100,CALM,0 0,2 1,1010.0,1.2,2025-05-23
