Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:00 am,11.3,8.9,84,WNW,11 6,–,1019.1,0.0,2025-05-26
5:30 am,11.6,8.6,76,WNW,13 7,–,1018.9,0.0,2025-05-26
5:00 am,11.6,8.3,79,WNW,15 8,–,1018.8,0.0,2025-05-26
4:30 am,11.7,8.2,75,W,15 8,–,1018.9,0.0,2025-05-26
4:00 am,11.9,8.5,76,W,15 8,–,1019.0,0.0,2025-05-26
3:30 am,12.3,9.1,78,WNW,15 8,–,1018.5,0.0,2025-05-26
3:00 am,12.8,10.1,78,WNW,13 7,–,1018.6,0.0,2025-05-26
2:30 am,12.8,9.6,74,WNW,15 8,–,1019.1,0.0,2025-05-26
2:00 am,13.1,9.0,70,W,19 10,–,1019.2,0.0,2025-05-26
1:30 am,13.2,9.2,72,W,19 10,–,1019.3,0.0,2025-05-26
1:00 am,13.0,8.4,73,WNW,22 12,–,1019.7,0.0,2025-05-26
12:30 am,13.6,9.9,69,WNW,17 9,–,1019.3,0.0,2025-05-26
12:00 am,13.9,9.8,67,WNW,19 10,–,1019.7,0.0,2025-05-26
