Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.2,12.8,80,S,9 5,15 8,1019.8,0.0,2025-04-26
11:00 pm,13.9,13.1,86,S,7 4,11 6,1019.9,0.0,2025-04-26
10:30 pm,14.2,13.1,87,SSW,9 5,13 7,1020.0,0.0,2025-04-26
10:00 pm,14.3,13.6,86,SSW,7 4,13 7,1019.9,0.0,2025-04-26
9:30 pm,14.8,13.7,84,SSW,9 5,15 8,1019.8,0.0,2025-04-26
9:00 pm,15.1,14.1,84,S,9 5,17 9,1019.7,0.0,2025-04-26
8:30 pm,15.4,14.5,83,SSW,9 5,15 8,1019.4,0.0,2025-04-26
8:00 pm,15.5,13.8,82,S,13 7,20 11,1019.2,0.0,2025-04-26
7:30 pm,15.8,14.5,80,S,11 6,19 10,1018.9,0.0,2025-04-26
7:00 pm,16.0,14.6,78,S,11 6,17 9,1018.5,0.0,2025-04-26
6:30 pm,16.5,15.2,77,S,11 6,24 13,1018.1,0.0,2025-04-26
6:00 pm,17.2,15.5,73,S,13 7,22 12,1017.7,0.0,2025-04-26
