Time (AEDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,22.3,21.0,49,NNE,9 5,15 8,1011.4,0.0,2023-10-20
11:00 pm,22.9,21.5,47,NNE,9 5,17 9,1011.6,0.0,2023-10-20
10:30 pm,23.6,22.2,45,NNE,9 5,17 9,1012.0,0.0,2023-10-20
10:00 pm,24.1,23.3,44,NE,6 3,11 6,1012.5,0.0,2023-10-20
9:30 pm,24.7,23.7,42,NE,7 4,11 6,1012.9,0.0,2023-10-20
9:00 pm,25.2,23.7,39,NNE,9 5,15 8,1012.9,0.0,2023-10-20
8:30 pm,25.4,24.0,40,N,9 5,15 8,1012.9,0.0,2023-10-20
8:00 pm,25.7,24.6,37,NNE,6 3,11 6,1012.8,0.0,2023-10-20
7:30 pm,26.7,24.7,32,N,9 5,13 7,1012.8,0.0,2023-10-20
7:00 pm,26.9,24.5,32,N,11 6,17 9,1012.4,0.0,2023-10-20
6:30 pm,27.6,24.8,30,N,13 7,20 11,1012.4,0.0,2023-10-20
6:00 pm,28.2,25.7,28,NNE,11 6,19 10,1012.3,0.0,2023-10-20
5:30 pm,28.0,24.6,28,N,15 8,24 13,1012.6,0.0,2023-10-20
5:00 pm,28.6,26.1,28,N,11 6,26 14,1012.7,0.0,2023-10-20
4:30 pm,28.2,24.6,26,N,15 8,20 11,1012.9,0.0,2023-10-20
4:00 pm,28.2,24.6,26,N,15 8,22 12,1013.1,0.0,2023-10-20
3:30 pm,29.0,26.7,26,NE,9 5,17 9,1013.3,0.0,2023-10-20
3:00 pm,28.3,25.5,29,NNE,13 7,20 11,1013.8,0.0,2023-10-20
2:30 pm,28.3,25.6,30,NE,13 7,22 12,1014.1,0.0,2023-10-20
2:00 pm,28.5,26.8,31,NNE,9 5,20 11,1014.5,0.0,2023-10-20
1:30 pm,27.8,24.1,29,N,17 9,28 15,1014.7,0.0,2023-10-20
1:00 pm,27.4,25.2,32,N,11 6,19 10,1015.0,0.0,2023-10-20
12:30 pm,27.0,24.5,30,NNE,11 6,19 10,1015.5,0.0,2023-10-20
12:00 pm,26.8,24.6,33,N,11 6,17 9,1015.9,0.0,2023-10-20
11:30 am,26.6,24.5,35,N,11 6,19 10,1016.1,0.0,2023-10-20
11:00 am,25.7,23.4,38,N,13 7,20 11,1016.5,0.0,2023-10-20
10:30 am,24.7,23.6,45,NE,9 5,15 8,1016.6,0.0,2023-10-20
10:00 am,22.5,21.2,52,NE,11 6,15 8,1016.9,0.0,2023-10-20
9:30 am,20.1,18.4,57,NNE,11 6,17 9,1017.1,0.0,2023-10-20
9:00 am,18.8,17.4,60,NE,9 5,15 8,1017.3,0.0,2023-10-20
8:30 am,17.4,16.4,66,NNE,7 4,15 8,1017.5,0.0,2023-10-20
8:00 am,15.9,14.1,71,NNE,11 6,15 8,1017.4,0.0,2023-10-20
7:30 am,14.8,12.9,75,NNE,11 6,17 9,1017.2,0.0,2023-10-20
