Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 pm,14.6,11.1,75,WNW,19 10,33 18,1012.6,1.8,2024-08-25
5:00 pm,14.9,11.2,73,WNW,20 11,28 15,1012.3,1.8,2024-08-25
4:30 pm,15.0,11.7,77,WNW,19 10,32 17,1011.7,1.8,2024-08-25
4:00 pm,14.8,11.1,73,WNW,20 11,32 17,1011.4,1.8,2024-08-25
3:30 pm,12.8,10.3,90,W,15 8,24 13,1011.2,1.8,2024-08-25
3:26 pm,12.6,10.0,89,W,15 8,26 14,1011.2,1.8,2024-08-25
3:03 pm,11.9,7.3,86,WSW,24 13,50 27,1011.3,0.8,2024-08-25
3:00 pm,12.3,7.2,82,WSW,26 14,56 30,1011.1,0.2,2024-08-25
2:53 pm,15.8,10.1,62,W,28 15,56 30,1010.7,0.0,2024-08-25
2:30 pm,18.1,13.4,62,W,26 14,39 21,1009.9,0.0,2024-08-25
2:12 pm,17.1,11.9,64,WNW,28 15,46 25,1009.8,0.0,2024-08-25
2:00 pm,17.9,13.6,63,WNW,24 13,37 20,1009.7,0.0,2024-08-25
1:30 pm,17.4,12.3,64,WNW,28 15,46 25,1009.5,0.0,2024-08-25
1:11 pm,16.6,11.5,68,NW,28 15,46 25,1009.7,0.0,2024-08-25
1:00 pm,16.3,12.1,72,NW,24 13,37 20,1009.4,0.0,2024-08-25
12:44 pm,16.7,11.1,66,WNW,30 16,61 33,1009.8,0.0,2024-08-25
12:30 pm,18.0,13.7,63,WNW,24 13,44 24,1009.0,0.0,2024-08-25
12:00 pm,18.4,14.4,66,NW,24 13,37 20,1008.9,0.0,2024-08-25
11:30 am,18.6,15.1,66,NW,22 12,35 19,1009.0,0.0,2024-08-25
11:00 am,18.1,15.2,69,NW,19 10,32 17,1008.8,0.0,2024-08-25
10:30 am,17.3,14.8,73,NW,17 9,26 14,1008.9,0.0,2024-08-25
10:00 am,17.4,15.8,75,NW,13 7,20 11,1008.7,0.0,2024-08-25
9:30 am,17.1,16.0,77,NNW,11 6,20 11,1008.6,0.0,2024-08-25
9:00 am,16.5,15.4,80,NW,11 6,17 9,1008.3,0.0,2024-08-25
8:30 am,16.6,14.2,77,NW,17 9,30 16,1007.8,0.0,2024-08-25
8:00 am,17.1,15.4,75,NW,13 7,24 13,1007.4,0.0,2024-08-25
7:30 am,16.8,16.0,78,N,9 5,15 8,1007.0,0.0,2024-08-25
7:00 am,16.3,15.5,80,N,9 5,13 7,1006.8,0.0,2024-08-25
6:30 am,16.5,15.6,78,N,9 5,17 9,1006.8,0.0,2024-08-25
6:00 am,17.0,16.2,77,N,9 5,15 8,1006.1,0.0,2024-08-25
5:30 am,17.2,14.8,74,NE,17 9,24 13,1005.7,0.0,2024-08-25
5:00 am,16.7,14.7,72,NE,13 7,20 11,1005.5,0.0,2024-08-25
4:30 am,16.7,14.7,71,NE,13 7,19 10,1005.7,0.0,2024-08-25
4:00 am,16.9,15.0,72,NE,13 7,17 9,1005.5,0.0,2024-08-25
3:30 am,16.5,14.5,72,NE,13 7,19 10,1005.6,0.0,2024-08-25
3:00 am,17.8,16.3,68,NE,11 6,15 8,1005.7,0.0,2024-08-25
2:30 am,18.1,16.2,67,NE,13 7,17 9,1006.2,0.0,2024-08-25
2:00 am,18.4,16.5,65,NE,13 7,19 10,1006.7,0.0,2024-08-25
1:30 am,18.9,17.3,62,NNE,11 6,19 10,1007.2,0.0,2024-08-25
1:00 am,19.5,17.8,59,NE,11 6,20 11,1007.1,0.0,2024-08-25
12:30 am,19.7,17.5,57,NNE,13 7,17 9,1007.5,0.0,2024-08-25
12:00 am,20.1,18.1,53,NE,11 6,17 9,1007.7,0.0,2024-08-25
