Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,14.5,12.8,73,NE,9 5,13 7,1018.4,0.0,2024-08-22
11:00 pm,13.2,11.8,79,NE,7 4,9 5,1018.8,0.0,2024-08-22
10:30 pm,13.0,11.2,80,NE,9 5,11 6,1018.9,0.0,2024-08-22
10:00 pm,13.6,12.2,77,NE,7 4,9 5,1019.0,0.0,2024-08-22
9:30 pm,11.9,11.7,83,CALM,0 0,0 0,1019.2,0.0,2024-08-22
9:00 pm,11.4,10.3,83,ESE,4 2,7 4,1019.6,0.0,2024-08-22
8:30 pm,11.7,11.4,82,CALM,0 0,0 0,1019.4,0.0,2024-08-22
8:00 pm,12.1,11.8,79,CALM,0 0,0 0,1019.2,0.0,2024-08-22
7:30 pm,12.9,11.2,74,ESE,7 4,9 5,1019.1,0.0,2024-08-22
7:00 pm,13.7,12.2,70,ESE,6 3,9 5,1019.1,0.0,2024-08-22
6:30 pm,13.6,13.2,70,CALM,0 0,0 0,1019.0,0.0,2024-08-22
6:00 pm,14.5,14.2,68,CALM,0 0,0 0,1018.8,0.0,2024-08-22
