Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:57 pm,13.2,8.6,94,W,28 15,46 25,1011.7,7.2,2024-09-01
11:54 pm,13.5,8.9,92,W,28 15,44 24,1011.6,7.0,2024-09-01
11:53 pm,13.5,9.2,92,W,26 14,44 24,1011.6,6.8,2024-09-01
11:30 pm,13.0,8.3,94,WSW,28 15,57 31,1011.2,6.2,2024-09-01
11:29 pm,13.0,8.3,94,WSW,28 15,57 31,1011.1,6.0,2024-09-01
11:22 pm,14.3,10.7,86,W,22 12,37 20,1010.9,2.2,2024-09-01
11:00 pm,15.6,11.5,76,WNW,24 13,35 19,1010.3,0.0,2024-09-01
10:31 pm,15.7,10.7,74,NW,28 15,46 25,1010.4,0.0,2024-09-01
10:30 pm,15.7,11.1,74,WNW,26 14,46 25,1010.4,0.0,2024-09-01
10:00 pm,15.8,11.5,71,NW,24 13,41 22,1010.1,0.0,2024-09-01
9:30 pm,15.9,11.0,68,NW,26 14,41 22,1009.9,0.0,2024-09-01
9:10 pm,15.8,10.5,67,NW,28 15,48 26,1009.7,0.0,2024-09-01
9:00 pm,16.1,11.9,66,WNW,22 12,43 23,1009.8,0.0,2024-09-01
8:30 pm,15.7,12.8,68,WNW,15 8,22 12,1009.5,0.0,2024-09-01
8:00 pm,15.4,13.5,72,NW,11 6,20 11,1009.3,0.0,2024-09-01
7:30 pm,15.3,13.4,73,NW,11 6,15 8,1009.1,0.0,2024-09-01
7:00 pm,15.5,14.0,73,NW,9 5,13 7,1008.7,0.0,2024-09-01
6:30 pm,15.6,14.2,73,NW,9 5,13 7,1008.4,0.0,2024-09-01
6:00 pm,16.1,13.9,71,NW,13 7,22 12,1008.3,0.0,2024-09-01
5:30 pm,16.8,14.3,69,WNW,15 8,24 13,1008.2,0.0,2024-09-01
5:00 pm,17.7,15.3,66,WNW,15 8,24 13,1008.5,0.0,2024-09-01
4:30 pm,18.3,14.9,63,WNW,20 11,37 20,1008.6,0.0,2024-09-01
4:00 pm,18.6,15.0,59,NW,20 11,35 19,1008.7,0.0,2024-09-01
3:30 pm,19.0,15.2,60,NW,22 12,37 20,1009.0,0.0,2024-09-01
3:00 pm,18.1,13.9,63,NW,24 13,35 19,1009.3,0.0,2024-09-01
2:30 pm,17.9,12.9,64,NW,28 15,39 21,1009.5,0.0,2024-09-01
2:00 pm,17.8,12.5,65,NW,30 16,44 24,1009.7,0.0,2024-09-01
1:44 pm,17.7,12.8,66,NW,28 15,46 25,1009.8,0.0,2024-09-01
1:30 pm,17.4,13.3,68,NW,24 13,41 22,1010.1,0.0,2024-09-01
1:00 pm,16.9,12.5,71,NW,26 14,41 22,1010.5,0.0,2024-09-01
12:30 pm,17.6,12.6,71,NW,30 16,46 25,1010.8,0.0,2024-09-01
12:09 pm,17.0,12.3,73,NW,28 15,48 26,1011.3,0.0,2024-09-01
12:00 pm,18.0,14.0,72,NW,26 14,39 21,1011.3,0.0,2024-09-01
11:30 am,17.1,12.5,73,NW,28 15,41 22,1011.5,0.0,2024-09-01
11:00 am,17.4,12.9,73,NW,28 15,44 24,1011.6,0.0,2024-09-01
10:30 am,16.3,12.9,78,NW,22 12,33 18,1011.9,0.0,2024-09-01
10:00 am,15.8,11.9,79,NW,24 13,43 23,1012.1,0.0,2024-09-01
9:30 am,15.1,11.5,81,NW,22 12,35 19,1012.1,0.0,2024-09-01
9:00 am,14.8,11.6,82,NW,20 11,32 17,1012.0,0.0,2024-09-01
8:30 am,14.5,11.2,83,NW,20 11,35 19,1012.1,0.0,2024-09-01
8:00 am,14.2,10.1,83,NW,24 13,39 21,1011.8,0.0,2024-09-01
7:30 am,12.6,10.8,88,N,11 6,20 11,1011.4,0.0,2024-09-01
7:00 am,12.0,10.3,87,N,9 5,13 7,1011.2,0.0,2024-09-01
6:30 am,11.8,10.1,87,N,9 5,13 7,1010.8,0.0,2024-09-01
6:00 am,12.1,10.4,85,N,9 5,15 8,1010.5,0.0,2024-09-01
5:30 am,14.0,11.1,82,NNW,17 9,28 15,1010.1,0.0,2024-09-01
5:00 am,13.9,10.5,83,NW,20 11,30 16,1009.9,0.0,2024-09-01
4:30 am,13.8,10.9,84,NW,17 9,24 13,1010.0,0.0,2024-09-01
4:00 am,13.3,11.1,85,NNW,13 7,24 13,1010.1,0.0,2024-09-01
3:30 am,13.8,10.9,84,NW,17 9,26 14,1010.0,0.0,2024-09-01
3:00 am,13.7,10.8,84,NW,17 9,26 14,1010.2,0.0,2024-09-01
2:30 am,13.9,10.9,81,NW,17 9,35 19,1010.6,0.0,2024-09-01
2:00 am,14.1,10.8,81,NW,19 10,32 17,1010.8,0.0,2024-09-01
1:30 am,14.1,10.6,81,NW,20 11,28 15,1010.8,0.0,2024-09-01
1:00 am,14.1,10.7,83,NW,20 11,39 21,1010.8,0.0,2024-09-01
12:30 am,13.9,10.7,84,NW,19 10,32 17,1010.9,0.0,2024-09-01
12:00 am,14.1,11.3,84,NW,17 9,28 15,1010.9,0.0,2024-09-01
