Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,6.7,5.6,90,CALM,0 0,0 0,1032.0,0.0,2024-09-03
5:00 am,7.7,5.0,87,NE,9 5,13 7,1031.7,0.0,2024-09-03
4:30 am,7.7,5.4,86,NE,7 4,13 7,1031.5,0.0,2024-09-03
4:00 am,8.3,5.3,85,NE,11 6,17 9,1031.4,0.0,2024-09-03
3:30 am,8.4,5.4,85,NE,11 6,17 9,1031.5,0.0,2024-09-03
3:00 am,8.1,5.5,87,NE,9 5,13 7,1031.3,0.0,2024-09-03
2:30 am,7.9,6.3,89,NNE,4 2,7 4,1031.6,0.0,2024-09-03
2:00 am,7.3,6.3,89,CALM,0 0,0 0,1031.8,0.0,2024-09-03
1:30 am,8.7,7.1,84,NE,4 2,6 3,1031.8,0.0,2024-09-03
1:00 am,8.7,6.6,83,NE,6 3,7 4,1031.9,0.0,2024-09-03
12:30 am,9.2,7.2,81,NE,6 3,9 5,1031.9,0.0,2024-09-03
12:00 am,9.9,7.7,78,NE,7 4,11 6,1032.0,0.0,2024-09-03
