Time (AEST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,12.0,10.5,78,WSW,6 3,15 8,1024.3,1.8,2024-05-19
11:00 pm,12.1,10.7,80,W,6 3,11 6,1024.4,1.8,2024-05-19
10:30 pm,12.3,10.7,78,W,7 4,13 7,1024.5,1.8,2024-05-19
10:00 pm,12.4,10.8,79,WSW,7 4,11 6,1024.4,1.8,2024-05-19
9:30 pm,12.8,11.7,82,WSW,6 3,13 7,1024.6,1.8,2024-05-19
9:00 pm,12.9,11.8,82,WSW,6 3,11 6,1024.5,1.8,2024-05-19
8:30 pm,13.2,11.9,80,W,7 4,15 8,1024.4,1.8,2024-05-19
8:00 pm,13.5,12.3,78,WSW,6 3,13 7,1024.3,1.8,2024-05-19
7:30 pm,13.4,12.7,81,SSW,4 2,11 6,1024.2,1.8,2024-05-19
7:00 pm,13.2,12.0,83,SW,7 4,13 7,1024.0,1.8,2024-05-19
6:30 pm,13.1,12.2,85,SSW,6 3,11 6,1023.7,1.8,2024-05-19
