Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,13.3,12.3,82,S,6 3,9 5,1019.8,0.0,2024-03-03
6:00 am,13.8,12.8,80,S,6 3,9 5,1019.4,0.0,2024-03-03
5:30 am,14.2,13.2,77,SSE,6 3,11 6,1019.1,0.0,2024-03-03
5:00 am,14.2,13.1,80,SSE,7 4,11 6,1019.1,0.0,2024-03-03
4:30 am,13.7,12.9,83,S,6 3,7 4,1018.8,0.0,2024-03-03
4:00 am,13.8,13.0,83,S,6 3,7 4,1018.6,0.0,2024-03-03
3:30 am,14.1,13.3,82,S,6 3,7 4,1018.6,0.0,2024-03-03
3:00 am,15.1,14.2,78,SE,7 4,11 6,1018.5,0.0,2024-03-03
2:30 am,14.9,14.0,79,SSE,7 4,9 5,1018.5,0.0,2024-03-03
2:00 am,15.5,14.8,76,SE,6 3,9 5,1018.6,0.0,2024-03-03
1:30 am,14.6,13.8,80,SSE,6 3,9 5,1018.6,0.0,2024-03-03
1:00 am,14.5,14.5,81,SSE,2 1,7 4,1018.6,0.0,2024-03-03
12:30 am,14.8,14.9,80,S,2 1,7 4,1018.6,0.0,2024-03-03
12:00 am,15.5,14.8,76,S,6 3,7 4,1018.8,0.0,2024-03-03
