Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,27.6,23.8,28,ESE,17 9,35 19,1008.4,0.0,2023-12-20
11:00 pm,29.0,24.4,23,E,19 10,33 18,1008.1,0.0,2023-12-20
10:30 pm,29.9,25.8,20,ESE,15 8,26 14,1008.4,0.0,2023-12-20
10:00 pm,30.5,26.0,19,ESE,17 9,28 15,1008.5,0.0,2023-12-20
9:30 pm,30.9,27.0,20,ESE,15 8,28 15,1008.5,0.0,2023-12-20
9:00 pm,31.2,27.4,20,ESE,15 8,26 14,1008.4,0.0,2023-12-20
8:30 pm,31.9,28.0,19,ESE,15 8,32 17,1008.3,0.0,2023-12-20
8:00 pm,32.2,28.8,19,ESE,13 7,24 13,1008.0,0.0,2023-12-20
7:30 pm,32.5,29.6,20,ESE,11 6,26 14,1008.0,0.0,2023-12-20
7:00 pm,33.3,30.0,19,ESE,13 7,22 12,1007.9,0.0,2023-12-20
6:30 pm,34.3,31.4,18,E,11 6,20 11,1007.7,0.0,2023-12-20
6:00 pm,35.2,31.9,17,ESE,13 7,24 13,1007.6,0.0,2023-12-20
5:30 pm,35.7,32.5,17,E,13 7,26 14,1007.5,0.0,2023-12-20
5:00 pm,35.8,32.6,17,ESE,13 7,28 15,1007.4,0.0,2023-12-20
4:30 pm,36.0,32.7,16,ESE,13 7,24 13,1007.5,0.0,2023-12-20
4:00 pm,36.5,33.9,19,E,13 7,24 13,1007.7,0.0,2023-12-20
3:30 pm,36.2,32.5,16,E,15 8,28 15,1007.8,0.0,2023-12-20
3:00 pm,36.2,32.3,17,E,17 9,32 17,1008.4,0.0,2023-12-20
2:30 pm,35.5,32.3,19,ESE,15 8,28 15,1008.5,0.0,2023-12-20
2:00 pm,35.6,32.8,21,E,15 8,28 15,1009.1,0.0,2023-12-20
1:30 pm,34.9,31.2,19,E,17 9,32 17,1009.5,0.0,2023-12-20
1:00 pm,34.6,31.4,22,E,17 9,33 18,1009.8,0.0,2023-12-20
12:30 pm,33.5,30.0,22,ESE,17 9,33 18,1010.5,0.0,2023-12-20
12:00 pm,33.1,30.5,23,E,13 7,32 17,1011.0,0.0,2023-12-20
11:30 am,31.8,29.2,25,ESE,13 7,26 14,1011.3,0.0,2023-12-20
11:00 am,31.0,28.7,28,ESE,13 7,20 11,1011.8,0.0,2023-12-20
10:30 am,29.0,26.0,29,ESE,15 8,30 16,1012.2,0.0,2023-12-20
10:00 am,28.6,24.7,29,ENE,19 10,32 17,1012.4,0.0,2023-12-20
9:30 am,27.4,24.2,30,E,15 8,24 13,1012.5,0.0,2023-12-20
9:00 am,26.2,23.4,33,E,13 7,24 13,1012.9,0.0,2023-12-20
8:30 am,24.5,21.6,35,E,13 7,26 14,1013.4,0.0,2023-12-20
8:00 am,23.8,21.3,37,E,11 6,22 12,1013.4,0.0,2023-12-20
7:30 am,22.7,20.2,44,E,13 7,22 12,1013.5,0.0,2023-12-20
7:00 am,21.2,17.7,45,E,17 9,37 20,1013.4,0.0,2023-12-20
6:30 am,20.0,16.9,49,ESE,15 8,30 16,1013.4,0.0,2023-12-20
6:00 am,19.4,17.3,53,E,11 6,30 16,1013.3,0.0,2023-12-20
5:30 am,19.5,17.1,50,E,11 6,32 17,1012.9,0.0,2023-12-20
5:00 am,19.8,17.1,49,E,13 7,30 16,1012.5,0.0,2023-12-20
4:30 am,20.2,17.4,47,ESE,13 7,24 13,1012.3,0.0,2023-12-20
