Time (ACST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
5:30 am,24.2,20.2,32,NE,17 9,22 12,1022.9,0.0,2025-04-13
5:00 am,24.3,20.3,32,NE,17 9,20 11,1022.7,0.0,2025-04-13
4:30 am,23.8,20.5,33,NE,13 7,20 11,1022.6,0.0,2025-04-13
4:00 am,25.0,21.8,31,NE,13 7,20 11,1022.4,0.0,2025-04-13
3:30 am,24.6,21.4,32,NE,13 7,19 10,1022.3,0.0,2025-04-13
3:00 am,22.6,20.2,37,NE,9 5,13 7,1022.5,0.0,2025-04-13
2:30 am,21.7,19.7,39,NE,7 4,15 8,1022.7,0.0,2025-04-13
2:00 am,22.5,19.6,36,ENE,11 6,13 7,1022.9,0.0,2025-04-13
1:30 am,20.4,18.5,43,ENE,7 4,11 6,1023.1,0.0,2025-04-13
1:00 am,21.4,19.2,42,ENE,9 5,13 7,1023.2,0.0,2025-04-13
12:30 am,21.3,19.0,41,ENE,9 5,13 7,1023.2,0.0,2025-04-13
12:00 am,21.5,19.7,42,ENE,7 4,11 6,1023.2,0.0,2025-04-13
