Time (AWST),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
11:30 pm,16.1,15.6,80,SSE,7 4,11 6,1020.8,0.0,2024-10-27
11:00 pm,16.6,16.1,75,SSE,6 3,9 5,1021.2,0.0,2024-10-27
10:30 pm,17.0,16.8,72,SSE,4 2,9 5,1021.5,0.0,2024-10-27
10:00 pm,17.6,16.9,69,S,7 4,15 8,1021.5,0.0,2024-10-27
9:30 pm,17.8,16.6,67,SSE,9 5,22 12,1021.7,0.0,2024-10-27
9:00 pm,18.2,16.7,67,S,11 6,22 12,1021.9,0.0,2024-10-27
8:30 pm,18.5,17.0,66,SSE,11 6,20 11,1022.0,0.0,2024-10-27
8:00 pm,18.8,17.1,67,S,13 7,20 11,1021.6,0.0,2024-10-27
7:30 pm,19.0,17.7,66,S,11 6,19 10,1021.3,0.0,2024-10-27
7:00 pm,19.6,17.8,62,S,13 7,24 13,1021.1,0.0,2024-10-27
6:30 pm,20.3,18.1,59,S,15 8,28 15,1020.7,0.0,2024-10-27
6:00 pm,20.7,18.5,58,SSW,15 8,24 13,1020.4,0.0,2024-10-27
5:30 pm,21.2,18.1,56,SSW,20 11,33 18,1020.4,0.0,2024-10-27
5:00 pm,22.3,19.2,51,SSW,19 10,30 16,1020.2,0.0,2024-10-27
4:30 pm,22.5,20.0,52,SSW,17 9,28 15,1020.1,0.0,2024-10-27
