Time (ACDT),Temp (°C),Feels Like (°C),Humidity(%),Wind Direction,Wind Speed (km/h) (knots),Wind Gust (km/h) (knots),Pressure (hPa),Rainfall since 9 am (mm),Date
6:30 am,16.9,18.3,85,CALM,0 0,0 0,1017.3,0.0,2025-02-27
6:00 am,17.6,18.3,82,SSW,4 2,7 4,1017.2,0.0,2025-02-27
5:30 am,18.1,18.8,80,S,4 2,7 4,1017.0,0.0,2025-02-27
5:00 am,18.7,20.5,81,CALM,0 0,7 4,1017.0,0.0,2025-02-27
4:30 am,18.3,20.0,82,CALM,0 0,0 0,1017.4,0.0,2025-02-27
4:00 am,18.3,19.9,81,CALM,0 0,0 0,1017.7,0.0,2025-02-27
3:30 am,18.1,19.7,82,CALM,0 0,0 0,1017.9,0.0,2025-02-27
3:00 am,18.0,19.5,81,CALM,0 0,0 0,1017.8,0.0,2025-02-27
2:30 am,18.6,20.3,81,CALM,0 0,0 0,1017.6,0.0,2025-02-27
2:00 am,18.1,19.7,81,CALM,0 0,0 0,1018.0,0.0,2025-02-27
1:30 am,18.4,20.1,81,CALM,0 0,0 0,1018.3,0.0,2025-02-27
1:00 am,18.5,19.7,79,NNE,2 1,6 3,1018.5,0.0,2025-02-27
12:30 am,18.9,20.7,81,CALM,0 0,0 0,1018.8,0.0,2025-02-27
12:00 am,19.6,21.1,73,CALM,0 0,6 3,1018.8,0.0,2025-02-27
